tconst;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres
tt0343569;movie;Dahu;Dahu;False;1981;;;['Family']
tt0343585;movie;Desafío al coraje;Desafío al coraje;False;1982;;95.0;['Drama']
tt0343600;movie;Dokhtarak-e kenar-e mordab;Dokhtarak-e kenar-e mordab;False;1989;;95.0;['Drama']
tt0343625;movie;Ek Main Aur Ek Tu;Ek Main Aur Ek Tu;False;1986;;138.0;['Romance']
tt0343656;movie;Fei lai de nü xu;Fei lai de nü xu;False;1982;;93.0;['Romance']
tt0343658;movie;Feng kuang de xiao zhen;Feng kuang de xiao zhen;False;1987;;;['Drama']
tt0343698;movie;Férias de Laura;Férias de Laura;False;1986;;54.0;['Comedy']
tt0343749;movie;Guan jian shi ke;Guan jian shi ke;False;1984;;;['Drama']
tt0343845;movie;It's Only Make-Believe;It's Only Make-Believe;False;1989;;105.0;['Comedy']
tt0343944;movie;Kuang dao;Kuang dao;False;1988;;;['Mystery']
tt0344062;movie;Mi mi cai fang;Mi mi cai fang;False;1989;;;['Thriller']
tt0344092;movie;My Only Love;My Only Love;False;1982;;;['Drama', 'Romance']
tt0344097;movie;Nam Pu;Nam Pu;False;1984;;130.0;['Biography', 'Drama']
tt0344293;movie;Salar;Salar;False;1986;;47.0;['Animation', 'Family']
tt0344331;movie;Cross the Chishui River Four Times;Si du Chishui;False;1983;;156.0;['War']
tt0344350;movie;Snehová královna;Snehová královna;False;1987;;51.0;['Animation', 'Family', 'Fantasy']
tt0344426;movie;Taraj;Taraj;False;1985;;110.0;['Action', 'Drama', 'Thriller']
tt0344431;movie;3 mukha ng pag-ibig;3 mukha ng pag-ibig;False;1988;;;['Drama', 'Romance']
tt0344464;movie;The Blade and the Silk;Tigh o abrisham;False;1987;;88.0;['Adventure', 'Crime', 'Drama']
tt0344576;movie;Xi bu kuang wu;Xi bu kuang wu;False;1988;;;['Drama', 'Musical']
tt0344579;movie;Xin ling de hu sheng;Xin ling de hu sheng;False;1982;;;['Drama']
tt0344589;movie;Yue ya er;Yue ya er;False;1986;;;['Drama']
tt0344590;movie;Z-Man;Z-Man;False;1988;;100.0;['Adventure']
tt0344602;movie;Zui er jing hun lu;Zui er jing hun lu;False;1987;;79.0;['Drama']
tt0344877;movie;Ayahku;Ayahku;False;1987;;90.0;['Drama', 'Family']
tt0344901;movie;Bayar tapi nyicil;Bayar tapi nyicil;False;1988;;;['Comedy']
tt0344915;movie;Belt Mathai;Belt Mathai;False;1983;;;['Action', 'Drama']
tt0344933;movie;Bituing walang ningning;Bituing walang ningning;False;1985;;126.0;['Drama', 'Musical', 'Romance']
tt0344944;movie;Bobo Cop;Bobo Cop;False;1988;;;['Action', 'Comedy', 'Fantasy']
tt0344952;movie;Boris I;Boris I;False;1985;;263.0;['Biography', 'Drama', 'History']
tt0344966;movie;Bukas luluhod ang mga tala;Bukas luluhod ang mga tala;False;1984;;132.0;['Drama', 'Musical', 'Romance']
tt0344987;movie;Buy One, Take One;Buy One, Take One;False;1988;;;['Comedy', 'Romance']
tt0345086;movie;Cross My Heart;Cross My Heart;False;1982;;134.0;['Romance']
tt0345106;movie;Dapat ka bang mahalin?;Dapat ka bang mahalin?;False;1984;;;['Crime', 'Drama', 'Mystery']
tt0345116;movie;Dear Heart;Dear Heart;False;1981;;;['Drama', 'Romance']
tt0345131;movie;Di dadaku ada cinta;Di dadaku ada cinta;False;1986;;;['Drama', 'Romance']
tt0345189;movie;Heart and Face;Eoguli anigo maeuminnida;False;1983;;105.0;['Comedy']
tt0345213;movie;Familja ime;Familja ime;False;1987;;65.0;['Family']
tt0345252;movie;Forgive and Forget;Forgive and Forget;False;1982;;120.0;['Comedy', 'Drama', 'Romance']
tt0345276;movie;Friends in Love;Friends in Love;False;1983;;112.0;['Drama', 'Romance']
tt0345331;movie;Pop Singer Jo Yong-pil;Geu sarang hani doea;False;1981;;97.0;['Drama', 'Musical', 'Romance']
tt0345332;movie;An Awful Woman;Geu yeoja saramjabne;False;1980;;100.0;['Drama', 'Romance']
tt0345378;movie;Hati yang perawan;Hati yang perawan;False;1984;;;['Drama']
tt0345426;movie;A Nameless Woman;Ileum eobneun yeoja;False;1984;;85.0;['Drama']
tt0345452;movie;Jack & Jill;Jack & Jill;False;1987;;123.0;['Comedy']
tt0345453;movie;Jack & Jill sa Amerika;Jack & Jill sa Amerika;False;1988;;;['Comedy']
tt0345478;movie;Kahit wala ka na;Kahit wala ka na;False;1989;;;['Drama']
tt0345480;movie;Kailan sasabihing mahal kita;Kailan sasabihing mahal kita;False;1985;;;['Drama', 'Romance']
tt0345535;movie;Kung aagawin mo ang lahat sa akin;Kung aagawin mo ang lahat sa akin;False;1987;;;['Drama']
tt0345538;movie;Kurukkante Kalyanam;Kurukkante Kalyanam;False;1982;;128.0;['Comedy', 'Drama', 'Romance']
tt0345558;movie;Lebih Asyik Sama Kamu;Lebih Asyik Sama Kamu;False;1989;;;['Comedy']
tt0345600;movie;Mach a Sebestová k tabuli!;Mach a Sebestová k tabuli!;False;1985;;68.0;['Animation', 'Comedy', 'Family']
tt0345614;movie;Makelar kodok;Makelar kodok;False;1989;;;['Comedy']
tt0345622;movie;Mandanmmar Londanil;Mandanmmar Londanil;False;1983;;;['Comedy']
tt0345680;movie;Muri i gjallë;Muri i gjallë;False;1989;;;['Drama', 'Family']
tt0345692;movie;Nakagapos na puso;Nakagapos na puso;False;1986;;127.0;['Drama']
tt0345695;movie;Male Housemaid;Namja gajeongbu;False;1980;;96.0;['Comedy']
tt0345712;movie;Njan Ekananu;Njan Ekananu;False;1982;;138.0;['Drama']
tt0345745;movie;Oras-oras, araw-araw;Oras-oras, araw-araw;False;1989;;116.0;['Drama']
tt0345755;movie;P.S. I Love You;P.S. I Love You;False;1981;;;['Drama', 'Romance']
tt0345771;movie;Parasparam;Parasparam;False;1983;;;['Drama']
tt0345773;movie;Pasan ko ang daigdig;Pasan ko ang daigdig;False;1987;;128.0;['Drama', 'Musical', 'Romance']
tt0345883;movie;Sa hirap at ginhawa;Sa hirap at ginhawa;False;1984;;114.0;['Drama', 'Romance']
tt0345886;movie;I Love You;Saat kukatakan cinta;False;1989;;;['Drama', 'Romance']
tt0345935;movie;The Skin Horse;The Skin Horse;False;1983;;52.0;['Documentary', 'Fantasy']
tt0345939;movie;Sattam;Sattam;False;1983;;147.0;['Action', 'Drama']
tt0345941;movie;So aegwon;So aegwon;False;1983;;86.0;['Action']
tt0346001;movie;Thaalam Thettiya Tharattu;Thaalam Thettiya Tharattu;False;1983;;;['Drama', 'Romance']
tt0346051;movie;Treni niset më shtatë pa pesë;Treni niset më shtatë pa pesë;False;1988;;80.0;['Drama']
tt0346126;movie;Walang karugtong ang nakaraan;Walang karugtong ang nakaraan;False;1987;;;['Drama']
tt0346175;movie;Zockerexpreß;Zockerexpreß;False;1988;;79.0;['Drama']
tt0346179;movie;Zuma;Zuma;False;1985;;141.0;['Action', 'Drama', 'Fantasy']
tt0346480;movie;Agapito se mete en todo;Agapito se mete en todo;False;1988;;;['Comedy']
tt0346488;movie;At the Door of the Minister;Ala bab el wazir;False;1982;;120.0;['Comedy', 'Crime', 'Drama']
tt0346517;movie;Anúncio de Jornal;Anúncio de Jornal;False;1984;;95.0;['Drama']
tt0346549;movie;Long Days;Al-ayyam al-tawila;False;1980;;150.0;['Action', 'Drama', 'History']
tt0346574;movie;Gemstone Ring;Bao shi jie zhi;False;1985;;91.0;['Action', 'Drama']
tt0346603;movie;The Best of Sharon and Gabby;The Best of Sharon and Gabby;False;1984;;;['Documentary', 'Romance']
tt0346694;movie;Captain Barbell;Captain Barbell;False;1986;;;['Action', 'Adventure', 'Comedy']
tt0346705;movie;Carok;Carok;False;1985;;92.0;['Action']
tt0346810;movie;Dislocation;Cuo wei;False;1986;;85.0;['Drama', 'Sci-Fi', 'Thriller']
tt0346817;movie;Da mo zi jing ling;Da mo zi jing ling;False;1986;;;['Adventure']
tt0346819;movie;Cross the Dadu River;Dadu he;False;1980;;;['War']
tt0346823;movie;Dai xun zhang de zhou si fan;Dai xun zhang de zhou si fan;False;1988;;;['Mystery']
tt0346830;movie;Dan xin pu;Dan xin pu;False;1980;;;['Drama']
tt0346876;movie;Djali elastik;Djali elastik;False;1989;;67.0;['Drama']
tt0346886;movie;Dongfang Jian;Dongfang Jian;False;1982;;90.0;['Crime', 'Thriller']
tt0346888;movie;Dongling da dao II;Dongling da dao II;False;1988;;;['Thriller']
tt0346914;movie;Dy gosti;Dy gosti;False;1982;;;['Animation']
tt0346924;movie;Earthquake Survival;Earthquake Survival;False;1987;;60.0;['Documentary', 'Family']
tt0346926;movie;Edhe kështu edhe ashtu;Edhe kështu edhe ashtu;False;1989;;74.0;['Comedy', 'Drama']
tt0346974;movie;Feng kuang ge nu;Feng kuang ge nu;False;1988;;;['Crime']
tt0346976;movie;Feng liu ju zhang;Feng liu ju zhang;False;1985;;;['Drama']
tt0347007;movie;Flutura në kabinen time;Flutura në kabinen time;False;1988;;60.0;['Drama']
tt0347133;movie;Gui shu;Gui shu;False;1981;;;['Drama']
tt0347137;movie;Ha mo bo shi;Ha mo bo shi;False;1984;;;['Drama']
tt0347140;movie;Han hai chao;Han hai chao;False;1985;;;['Adventure']
tt0347176;movie;Historiani dhe Kameleonet;Historiani dhe Kameleonet;False;1989;;70.0;['Comedy']
tt0347179;movie;Rigged;Rigged;False;1986;;92.0;['Thriller']
tt0347210;movie;Hun ji lan tian;Hun ji lan tian;False;1982;;;['Romance']
tt0347279;movie;Jiao suo xia de jiao yi;Jiao suo xia de jiao yi;False;1985;;;['Crime']
tt0347288;movie;Second Search;Jostoju-ye dovvom;False;1981;;;['Adventure']
tt0347327;movie;Kedihua dai fu;Kedihua dai fu;False;1982;;;['Drama']
tt0347328;movie;Kelabang Seribu;Kelabang Seribu;False;1987;;95.0;['Action', 'Horror']
tt0347336;movie;Kid, huwag kang susuko;Kid, huwag kang susuko;False;1987;;;['Comedy']
tt0347345;movie;Der Kleine;Der Kleine;False;1983;;80.0;['Crime']
tt0347365;movie;Kush është Vrasësi;Kush është Vrasësi;False;1989;;71.0;['Crime', 'Drama']
tt0347426;movie;Lock Up Your Daughters;Lock Up Your Daughters;False;1989;;;['Comedy']
tt0347442;movie;Lu ming cui gu;Lu ming cui gu;False;1981;;72.0;['Family']
tt0347445;movie;Lufta për jetën;Lufta për jetën;False;1981;;;['Animation']
tt0347448;movie;Lumi që nuk shteron;Lumi që nuk shteron;False;1989;;;['Drama']
tt0347471;movie;Magic to Love;Magic to Love;False;1989;;;['Comedy', 'Drama', 'Family']
tt0347487;movie;Los malvivientes;Los malvivientes;False;1985;;86.0;['Drama']
tt0347520;movie;Mei ren zhi si;Mei ren zhi si;False;1986;;;['Fantasy', 'Romance']
tt0347544;movie;Mind Benders;Mind Benders;False;1987;;;['Comedy', 'Sci-Fi']
tt0347653;movie;Do You Love Me?;Ni ai wo ma;False;1989;;;['Romance']
tt0347665;movie;Njerëz në rrymë;Njerëz në rrymë;False;1989;;;['Drama']
tt0347683;movie;Nu mo te de feng bo;Nu mo te de feng bo;False;1989;;;['Drama']
tt0347684;movie;Nu mo te zhi shi;Nu mo te zhi shi;False;1987;;;['Drama', 'Mystery']
tt0347693;movie;Vilkatis Toms;Vilkatis Toms;False;1984;;88.0;['History', 'Horror']
tt0347749;movie;Pasukan Berani Mati;Pasukan Berani Mati;False;1983;;100.0;['Action']
tt0347750;movie;Pati ba pintig ng puso?;Pati ba pintig ng puso?;False;1985;;110.0;['Drama']
tt0347871;movie;Residivis;Residivis;False;1985;;90.0;['Action', 'Drama']
tt0347920;movie;Saajan Ki Saheli;Saajan Ki Saheli;False;1981;;;['Drama', 'Family']
tt0347990;movie;Shan cun feng yue;Shan cun feng yue;False;1987;;;['Drama', 'Romance']
tt0347991;movie;Shan de nu er;Shan de nu er;False;1985;;;['Drama']
tt0347992;movie;Death Ray on Coral Island;Shanhu dao shang de shi guang;False;1980;;;['Sci-Fi', 'Thriller']
tt0347999;movie;Shi lian zhe;Shi lian zhe;False;1987;;;['Drama']
tt0348004;movie;Shiosai;Shiosai;False;1985;;101.0;['Drama', 'Romance']
tt0348015;movie;Shu guang;Shu guang;False;1989;;;['Thriller']
tt0348021;movie;Si qi lin jin;Si qi lin jin;False;1989;;;['Crime', 'Thriller']
tt0348022;movie;Si shen yu shao nu;Si shen yu shao nu;False;1987;;;['Drama']
tt0348023;movie;Si shen, zui hou yi zhang wang pai;Si shen, zui hou yi zhang wang pai;False;1989;;;['Thriller']
tt0348024;movie;Si wang ji zhong ying;Si wang ji zhong ying;False;1987;;;['War']
tt0348025;movie;Si wang ke jian;Si wang ke jian;False;1988;;;['Action']
tt0348026;movie;Si wang zui zhong;Si wang zui zhong;False;1988;;;['Crime']
tt0348027;movie;Si zheng;Si zheng;False;1985;;;['War']
tt0348078;movie;Souten;Souten;False;1983;;160.0;['Drama', 'Musical', 'Romance']
tt0348125;movie;Stolat në park;Stolat në park;False;1988;;;['Comedy']
tt0348143;movie;Sun Zhongshan;Sun Zhongshan;False;1986;;160.0;['Drama']
tt0348173;movie;Tai yang de nu er;Tai yang de nu er;False;1982;;;['Drama']
tt0348205;movie;Tiao dong de huo yan;Tiao dong de huo yan;False;1984;;;['Drama']
tt0348241;movie;Tre vetë kapërxejnë malin;Tre vetë kapërxejnë malin;False;1988;;79.0;['Action', 'Drama']
tt0348259;movie;Tujuh Manusia Harimau;Tujuh Manusia Harimau;False;1987;;90.0;['Horror']
tt0348270;movie;Der Tölpelhans;Der Tölpelhans;False;1989;;88.0;['Fantasy']
tt0348363;movie;Wei xian de mi yue lu xing;Wei xian de mi yue lu xing;False;1987;;;['Crime', 'Mystery']
tt0348438;movie;An Appointment Under the Fernleaf Hedge Bamboo;Xiang yue zai feng wei zhu xia;False;1984;;84.0;['Romance']
tt0348439;movie;Deep at Heart;Xin ling shen chu;False;1982;;;['Drama']
tt0348458;movie;Yi wang qing sheng;Yi wang qing sheng;False;1984;;;['Drama']
tt0348460;movie;Love Songs Around the Valley;You gu lian ge;False;1981;;82.0;['Drama']
tt0348472;movie;Yu wang san jiao zhou;Yu wang san jiao zhou;False;1987;;;['Drama']
tt0348474;movie;Yuan shuai zhi si;Yuan shuai zhi si;False;1980;;;['Drama']
tt0348475;movie;Yue liang wan de feng bo;Yue liang wan de feng bo;False;1984;;;['Drama']
tt0348488;movie;Zavrashtane;Zavrashtane;False;1989;;80.0;['Drama']
tt0348492;movie;Zhi ming de shen yuan;Zhi ming de shen yuan;False;1989;;;['Mystery']
tt0348495;movie;Zogu pushbardhë-1;Zogu pushbardhë-1;False;1983;;;['Animation']
tt0348496;movie;Zogu pushbardhë-2;Zogu pushbardhë-2;False;1983;;;['Animation']
tt0348590;movie;Full Moon;Dolunay;False;1988;;100.0;['Drama', 'Mystery', 'Romance']
tt0348651;movie;The Well;Jing;False;1988;;90.0;['Drama']
tt0348778;movie;Une touche de bleue;Une touche de bleue;False;1988;;95.0;['Drama']
tt0349066;movie;Un adorable sinverguenza;Un adorable sinverguenza;False;1983;;90.0;['Comedy', 'Drama']
tt0349072;movie;El ahorcado;El ahorcado;False;1983;;90.0;['Action', 'Drama', 'Fantasy']
tt0349097;movie;El asesino;El asesino;False;1983;;92.0;['Action', 'Drama']
tt0349122;movie;Bahurani;Bahurani;False;1989;;;['Comedy', 'Drama', 'Family']
tt0349127;movie;La banda de la sotana negra;La banda de la sotana negra;False;1983;;95.0;['Drama', 'Romance']
tt0349142;movie;Don't Kidding Me;Bie jiao wo ba li;False;1987;;;['Drama']
tt0349175;movie;El Bronco;El Bronco;False;1982;;100.0;['Action', 'Drama']
tt0349182;movie;Buriki no kunsho;Buriki no kunsho;False;1981;;105.0;['Drama']
tt0349190;movie;La caravana de la muerte;La caravana de la muerte;False;1985;;90.0;['Crime', 'Drama', 'Thriller']
tt0349231;movie;Con el odio en la piel;Con el odio en la piel;False;1988;;95.0;['Action', 'Drama', 'Thriller']
tt0349247;movie;Corrupción;Corrupción;False;1984;;105.0;['Comedy', 'Drama']
tt0349305;movie;Daai hung so;Daai hung so;False;1981;;108.0;['Crime', 'Thriller']
tt0349311;movie;Daddy Knows Best;Daddy Knows Best;False;1983;;120.0;['Comedy', 'Drama']
tt0349376;movie;Du Juan sheng sheng;Du Juan sheng sheng;False;1983;;88.0;['Drama']
tt0349382;movie;Dulha Bikta Hai;Dulha Bikta Hai;False;1982;;;['Drama', 'Family']
tt0349385;movie;Duo meng shi jie;Duo meng shi jie;False;1988;;;['Family']
tt0349415;movie;Estoy sentenciado a muerte;Estoy sentenciado a muerte;False;1983;;98.0;['Action']
tt0349479;movie;Los gatilleros del diablo;Los gatilleros del diablo;False;1985;;90.0;['Action', 'Drama']
tt0349488;movie;Ghungroo;Ghungroo;False;1983;;;['Drama', 'Family']
tt0349523;movie;White Snake Enchantment;Hakujasho;False;1983;;118.0;['Drama', 'Thriller']
tt0349532;movie;Hati tayo sa magdamag;Hati tayo sa magdamag;False;1988;;;['Drama']
tt0349541;movie;Hei lin gu sheng;Hei lin gu sheng;False;1985;;;['Action']
tt0349556;movie;El hijo de Santo en frontera sin ley;El hijo de Santo en frontera sin ley;False;1983;;88.0;['Action', 'Drama']
tt0349557;movie;Los hijos de Peralvillo;Los hijos de Peralvillo;False;1983;;95.0;['Comedy']
tt0349560;movie;Historia de payasos;Historia de payasos;False;1984;;80.0;['Drama']
tt0349601;movie;Marriage with Days Off;Házasság szabadnappal;False;1984;;93.0;['Comedy']
tt0349645;movie;Jawaab;Jawaab;False;1985;;;['Romance', 'Thriller']
tt0349734;movie;Lobo salvaje;Lobo salvaje;False;1985;;90.0;['Action', 'Drama']
tt0349738;movie;La loi sauvage;La loi sauvage;False;1988;;90.0;['Drama']
tt0349757;movie;Lucky by Chance;Wu long xing da yun;False;1981;;95.0;['Comedy', 'Drama']
tt0349793;movie;El mas valiente del mundo;El mas valiente del mundo;False;1986;;90.0;['Adventure', 'Drama', 'Family']
tt0349814;movie;Meng xiang jia;Meng xiang jia;False;1987;;;['Family']
tt0349822;movie;Milosc z listy przebojów;Milosc z listy przebojów;False;1985;;93.0;['Musical', 'Romance']
tt0349868;movie;Nagbabagang luha;Nagbabagang luha;False;1988;;121.0;['Drama']
tt0349890;movie;Një jetë më shumë;Një jetë më shumë;False;1986;;62.0;['Drama']
tt0349892;movie;No vale nada la vida;No vale nada la vida;False;1984;;90.0;['Drama']
tt0349901;movie;O'ra es cuando chile verde;O'ra es cuando chile verde;False;1986;;90.0;['Drama']
tt0349926;movie;El padre trampitas;El padre trampitas;False;1984;;95.0;['Comedy', 'Drama', 'Family']
tt0349933;movie;La pandilla infernal;La pandilla infernal;False;1987;;98.0;['Action', 'Crime', 'Drama']
tt0349947;movie;Pedro el de Guadalajara;Pedro el de Guadalajara;False;1983;;91.0;['Drama']
tt0349957;movie;Los peseros;Los peseros;False;1984;;95.0;['Action', 'Comedy', 'Crime']
tt0349964;movie;Pik pak boom;Pik pak boom;False;1988;;110.0;['Comedy', 'Romance']
tt0349966;movie;La pintada;La pintada;False;1986;;85.0;['Action', 'Crime', 'Drama']
tt0349970;movie;Pistoleros asesinos;Pistoleros asesinos;False;1986;;85.0;['Action', 'Crime', 'Drama']
tt0349999;movie;Professor Potter's Magic Potions;Professor Potter's Magic Potions;False;1983;;;['Family']
tt0350005;movie;Pyar Ki Jeet;Pyar Ki Jeet;False;1987;;146.0;['Comedy', 'Drama', 'Musical']
tt0350030;movie;Rama O Rama;Rama O Rama;False;1988;;;['Action', 'Drama', 'Romance']
tt0350053;movie;Ride on Baby;Ride on Baby;False;1985;;100.0;['Comedy', 'Fantasy', 'Romance']
tt0350075;movie;El rutas;El rutas;False;1988;;57.0;['Drama']
tt0350079;movie;Mr. Virgin;Sam sap chue nam;False;1984;;85.0;['Comedy', 'Drama', 'Romance']
tt0350115;movie;Shen feng wei long;Shen feng wei long;False;1988;;;['War']
tt0350116;movie;Shen nu meng;Shen nu meng;False;1989;;;['Fantasy']
tt0350177;movie;Sutradhar;Sutradhar;False;1986;;124.0;['Drama']
tt0350178;movie;A Swarm in May;A Swarm in May;False;1983;;;['Drama']
tt0350195;movie;Teri Meherbaniyan;Teri Meherbaniyan;False;1985;;140.0;['Action', 'Crime', 'Drama']
tt0350204;movie;Thunderclap;Pi li lei dian;False;1984;;86.0;['Action', 'Adventure', 'Fantasy']
tt0350211;movie;Tin sai chut gang;Tin sai chut gang;False;1985;;86.0;['Comedy']
tt0350219;movie;El torito de Tepito;El torito de Tepito;False;1982;;94.0;['Action', 'Crime', 'Drama']
tt0350224;movie;Toña, nacida virgen;Toña, nacida virgen;False;1982;;90.0;['Drama']
tt0350229;movie;A transzport;A transzport;False;1981;;85.0;['Thriller']
tt0350335;movie;Wu sha meng;Wu sha meng;False;1984;;;['Romance']
tt0350337;movie;Wu wang wo;Wu wang wo;False;1982;;;['Drama']
tt0350338;movie;Xiao cheng xi yu;Xiao cheng xi yu;False;1983;;;['Drama']
tt0350353;movie;Yo no lo se de cierto, lo supongo;Yo no lo se de cierto, lo supongo;False;1982;;88.0;['Drama']
tt0350492;movie;96 horas de amor;96 horas de amor;False;1983;;90.0;['Drama', 'Romance']
tt0350505;movie;Agimet e stinës së madhe;Agimet e stinës së madhe;False;1981;;65.0;['Drama']
tt0350575;movie;Arhats in Fury;Ba bai luo han;False;1985;;91.0;['Action']
tt0350576;movie;Ba nu tou jiang;Ba nu tou jiang;False;1987;;;['War']
tt0350651;movie;La boîte à soleil;La boîte à soleil;False;1988;;73.0;['Drama', 'Fantasy']
tt0350661;movie;Bu shi yuan jia bu pong tou;Bu shi yuan jia bu pong tou;False;1987;;;['Drama']
tt0350682;movie;Cantinflas profesor de historia;Cantinflas profesor de historia;False;1983;;56.0;['Animation']
tt0350714;movie;Chu chun;Chu chun;False;1982;;;['Drama']
tt0350806;movie;Dharma Chakram;Dharma Chakram;False;1980;;;['Drama']
tt0350848;movie;Dritat e qytezës;Dritat e qytezës;False;1983;;74.0;['Drama']
tt0350852;movie;Du Shiniang;Du Shiniang;False;1981;;125.0;['Drama']
tt0350869;movie;Early Warning;Early Warning;False;1981;;85.0;['Drama', 'Thriller']
tt0350894;movie;Erhai qing bo;Erhai qing bo;False;1986;;;['Romance']
tt0350897;movie;Er Zi Has a Little Hotel;Er Zi kai dian;False;1987;;100.0;['Comedy', 'Drama']
tt0350900;movie;Estong Tutong: Ikalawang yugto;Estong Tutong: Ikalawang yugto;False;1983;;;['Comedy', 'Horror']
tt0350908;movie;A Face in the Crowd;A Face in the Crowd;False;1981;;58.0;['Drama']
tt0350917;movie;Special Years;Fei chang shui yue;False;1983;;91.0;['Drama']
tt0350919;movie;Feifei cong ying ji;Feifei cong ying ji;False;1986;;;['Family']
tt0350966;movie;Explosion Before Dawn;Fu xiao qian de bao zha;False;1984;;;['War']
tt0350967;movie;Fu yu zhi;Fu yu zhi;False;1986;;95.0;['Comedy', 'Drama']
tt0350978;movie;A Story of Fortune Makers;Ge men fa cai ji;False;1988;;;['Drama']
tt0350983;movie;Ghame Afghan;Ghame Afghan;False;1986;;90.0;['Drama', 'War']
tt0351045;movie;Heckle & Jeckle & Friends;Heckle & Jeckle & Friends;False;1986;;60.0;['Animation', 'Family']
tt0351083;movie;Hua jie huang hou;Hua jie huang hou;False;1988;;;['Drama']
tt0351107;movie;Intendenti;Intendenti;False;1981;;;['Drama']
tt0351120;movie;Ivide Ingane;Ivide Ingane;False;1984;;101.0;['Action', 'Drama']
tt0351136;movie;Jia da xia;Jia da xia;False;1989;;;['Action']
tt0351137;movie;Jia lian;Jia lian;False;1986;;;['Drama']
tt0351139;movie;Jia ting shuo shi lu;Jia ting shuo shi lu;False;1984;;;['Drama']
tt0351143;movie;Everyone Is Happy;Jie da huan xi;False;1981;;;['Drama']
tt0351144;movie;Jin qian da lie ban;Jin qian da lie ban;False;1988;;;['Drama']
tt0351145;movie;Jing ji sha che;Jing ji sha che;False;1985;;;['Drama']
tt0351146;movie;A Seat in Manager's Office;Jing li shi de kong zuo wei;False;1984;;88.0;['Drama']
tt0351185;movie;Kronikë e atyre viteve;Kronikë e atyre viteve;False;1986;;;['Drama']
tt0351198;movie;Kunin mo ang ulo ni Magtanggol;Kunin mo ang ulo ni Magtanggol;False;1983;;;['Action', 'Drama']
tt0351227;movie;Laruan;Laruan;False;1983;;;['Drama']
tt0351338;movie;Mga alagad ng kuwadradong mesa;Mga alagad ng kuwadradong mesa;False;1983;;;['Comedy']
tt0351339;movie;Mi ren de yue dui;Mi ren de yue dui;False;1985;;;['Drama']
tt0351348;movie;Mientras haya niños habra payasos;Mientras haya niños habra payasos;False;1980;;90.0;['Documentary', 'Family']
tt0351389;movie;Mainakam;Mainakam;False;1984;;144.0;['Action', 'Drama']
tt0351399;movie;Mëngjeze të reja;Mëngjeze të reja;False;1980;;;['Drama']
tt0351401;movie;N.H. 47;N.H. 47;False;1984;;120.0;['Crime']
tt0351414;movie;Ne vinim nga lufta;Ne vinim nga lufta;False;1980;;;['Drama']
tt0351444;movie;Niraparaadhi;Niraparaadhi;False;1984;;139.0;['Drama']
tt0351473;movie;Nxënësit e klasës sime;Nxënësit e klasës sime;False;1984;;70.0;['Drama', 'Family']
tt0351526;movie;The Discarded Sheep;Las ovejas descarriadas;False;1983;;85.0;['Drama']
tt0351528;movie;Palabra de honor;Palabra de honor;False;1983;;108.0;['Drama']
tt0351547;movie;Las perfumadas;Las perfumadas;False;1983;;91.0;['Comedy']
tt0351552;movie;Phulwari;Phulwari;False;1984;;158.0;['Drama', 'Family']
tt0351559;movie;Pistoleros famosos II;Pistoleros famosos II;False;1986;;90.0;['Action']
tt0351580;movie;Pranverë e hidhur;Pranverë e hidhur;False;1985;;;['Drama']
tt0351587;movie;Preparatoria;Preparatoria;False;1983;;95.0;['Drama']
tt0351620;movie;Qi er lao xiao;Qi er lao xiao;False;1984;;;['Drama']
tt0351678;movie;Rruga e lirisë;Rruga e lirisë;False;1983;;;['Drama', 'Family']
tt0351690;movie;The One I Love;Salanghaneun sarama;False;1981;;103.0;['Drama', 'Romance']
tt0351697;movie;Sannayi Appanna;Sannayi Appanna;False;1980;;151.0;['Drama']
tt0351712;movie;Sha mao jing li;Sha mao jing li;False;1988;;;['Drama']
tt0351728;movie;Shokë të një skuadre;Shokë të një skuadre;False;1984;;67.0;['Drama']
tt0351734;movie;Shtëpia jonë e përbashkët;Shtëpia jonë e përbashkët;False;1982;;63.0;['Drama']
tt0351737;movie;Si beng;Si beng;False;1988;;;['Romance']
tt0351767;movie;Solistat;Solistat;False;1980;;50.0;['Comedy']
tt0351799;movie;Swama Gopuram;Swama Gopuram;False;1984;;;['Drama']
tt0351814;movie;Tao gang zhe;Tao gang zhe;False;1987;;;['Drama']
tt0351819;movie;Te ji jing bao 333;Te ji jing bao 333;False;1983;;;['Thriller']
tt0351828;movie;Tepito si;Tepito si;False;1982;;58.0;['Drama']
tt0351834;movie;Manasa Veena;Manasa Veena;False;1984;;;['Drama', 'Musical', 'Romance']
tt0351856;movie;Total bescheuert;Total bescheuert;False;1986;;90.0;['Comedy']
tt0351874;movie;Scale Model Sadness;Tristesse modèle réduit;False;1987;;83.0;['Drama']
tt0351913;movie;Un joli petit coin;Un joli petit coin;False;1980;;55.0;['Comedy']
tt0351926;movie;The Untouchable Family;The Untouchable Family;False;1988;;;['Action', 'Comedy', 'Crime']
tt0351998;movie;The Empress Dowager;Xi tai hou;False;1989;;100.0;['Biography', 'Drama', 'History']
tt0352005;movie;Ying sheng a ge;Ying sheng a ge;False;1982;;;['Family']
tt0352012;movie;Yuan fang de xing;Yuan fang de xing;False;1983;;;['Drama']
