;tconst;primaryTitle;originalTitle;startYear;runtimeMinutes;genres;region
287;tt0080671;The Earthling;The Earthling;1980;97.0;['Adventure', 'Drama'];US
288;tt0080673;The Fascist Jew;L'ebreo fascista;1980;102.0;['Drama'];US
289;tt0080678;The Elephant Man;The Elephant Man;1980;124.0;['Biography', 'Drama'];US
290;tt0080682;Emperor Chien Lung and the Beauty;Qian Long huang yu san gu niang;1980;100.0;['Action', 'Comedy', 'History'];US
291;tt0080683;Emperor of Shaolin Kung Fu;Chuang wang li zi cheng;1980;90.0;['Action', 'Drama'];US
292;tt0080684;Star Wars: Episode V - The Empire Strikes Back;The Empire Strikes Back;1980;124.0;['Action', 'Adventure', 'Fantasy'];US
293;tt0080686;Slow Attack;Endstation Freiheit;1980;112.0;['Biography', 'Drama'];US
294;tt0080688;The Enigmatic Case;Bi shui han shan duo ming jin;1980;91.0;['Action', 'Mystery'];US
295;tt0080700;Eugenio;Voltati Eugenio;1980;110.0;['Drama'];US
296;tt0080701;Eva man (Due sessi in uno);Eva man (Due sessi in uno);1980;75.0;['Action', 'Adventure', 'Comedy'];FR
297;tt0080704;Exit Sunset Boulevard;Exit Sunset Boulevard;1980;94.0;['Drama'];GB
298;tt0080707;The Exterminator;The Exterminator;1980;104.0;['Action', 'Crime', 'Drama'];US
299;tt0080709;Fabian;Fabian;1980;110.0;['Drama'];GB
300;tt0080710;Under Siege;Traficantes de pánico;1980;93.0;['Action', 'Adventure', 'Drama'];US
301;tt0080711;Fade to Black;Fade to Black;1980;102.0;['Comedy', 'Crime', 'Horror'];US
302;tt0080714;Falling in Love Again;Falling in Love Again;1980;103.0;['Drama', 'Romance'];US
303;tt0080715;The Falls;The Falls;1980;195.0;['Comedy', 'Sci-Fi'];GB
304;tt0080716;Fame;Fame;1980;134.0;['Drama', 'Music', 'Musical'];US
305;tt0080717;My Young Auntie;Zhang bei;1981;121.0;['Action', 'Comedy'];US
306;tt0080718;Fantastica;Fantastica;1980;110.0;['Drama', 'Musical'];FR
307;tt0080719;Fantozzi Against the Wind;Fantozzi contro tutti;1980;97.0;['Comedy'];GB
308;tt0080721;Fat Chance;Fat Angels;1981;92.0;['Comedy', 'Drama'];US
309;tt0080724;Fatso;Fatso;1980;93.0;['Comedy', 'Drama', 'Romance'];US
310;tt0080725;Fatty Finn;Fatty Finn;1980;91.0;['Comedy', 'Family'];US
311;tt0080726;Legend of the Fox;Fei hu wai chuan;1980;129.0;['Action', 'Drama'];US
312;tt0080728;The Aviator's Wife;La femme de l'aviateur;1981;106.0;['Comedy', 'Drama', 'Romance'];US
313;tt0080730;Fiend;Fiend;1980;93.0;['Horror'];US
314;tt0080731;The Fiendish Plot of Dr. Fu Manchu;The Fiendish Plot of Dr. Fu Manchu;1980;100.0;['Comedy', 'Crime', 'Fantasy'];US
315;tt0080735;Final Assignment;Final Assignment;1980;98.0;['Drama', 'Thriller'];US
316;tt0080736;The Final Countdown;The Final Countdown;1980;103.0;['Action', 'Adventure', 'Sci-Fi'];US
317;tt0080737;Death Games;Final Cut;1980;81.0;['Drama'];US
318;tt0080738;The First Deadly Sin;The First Deadly Sin;1980;112.0;['Crime', 'Thriller'];US
319;tt0080739;First Family;First Family;1980;97.0;['Comedy'];US
320;tt0080743;The Flag of Iron;Tie qi men;1980;113.0;['Action', 'Drama'];US
321;tt0080745;Flash Gordon;Flash Gordon;1980;111.0;['Action', 'Adventure', 'Sci-Fi'];US
322;tt0080748;The Buddhist Fist;Fo zhang luo han quan;1980;90.0;['Action', 'Adventure'];US
323;tt0080749;The Fog;The Fog;1980;89.0;['Horror', 'Thriller'];US
324;tt0080750;Foolin' Around;Foolin' Around;1980;111.0;['Comedy', 'Romance', 'Sport'];US
325;tt0080752;Forbidden Zone;Forbidden Zone;1980;74.0;['Comedy', 'Fantasy', 'Musical'];US
326;tt0080754;The Formula;The Formula;1980;117.0;['Crime', 'Thriller'];US
327;tt0080756;Foxes;Foxes;1980;106.0;['Drama'];US
328;tt0080761;Friday the 13th;Friday the 13th;1980;95.0;['Horror', 'Mystery', 'Thriller'];US
329;tt0080764;Macabre;Macabro;1980;89.0;['Horror'];US
330;tt0080765;La frígida y la viciosa;La frígida y la viciosa;1981;93.0;['Drama'];GB
331;tt0080766;Mad Mex: The Blackfighter;Fuerza mortal;1980;90.0;['Action', 'Crime'];FR
332;tt0080768;Virus: The End;Fukkatsu no hi;1980;156.0;['Adventure', 'Drama', 'Horror'];US
333;tt0080771;Galaxina;Galaxina;1980;95.0;['Comedy', 'Sci-Fi'];US
334;tt0080773;The Gamekeeper;The Gamekeeper;1980;84.0;['Drama'];US
335;tt0080774;Gamiani;Gamiani;1981;92.0;['Drama'];FR
336;tt0080778;Gay Club;Gay Club;1981;;['Comedy'];US
337;tt0080780;The Yellow Star: The Persecution of the Jews in Europe - 1933-1945;Der gelbe Stern - Ein Film über die Judenverfolgung 1933-1945;1981;89.0;['Documentary', 'Drama', 'History'];US
338;tt0080784;Getting Over;Getting Over;1981;108.0;['Comedy', 'Music'];US
339;tt0080785;Getting Wasted;Getting Wasted;1980;98.0;['Comedy'];US
340;tt0080787;The Ghost Dance;The Ghost Dance;1982;96.0;['Horror', 'Thriller'];US
341;tt0080790;Gilda Live;Gilda Live;1980;96.0;['Comedy'];US
342;tt0080793;Girls;Girls;1980;95.0;['Drama'];US
343;tt0080798;Gloria;Gloria;1980;123.0;['Crime', 'Drama', 'Thriller'];US
344;tt0080801;The Gods Must Be Crazy;The Gods Must Be Crazy;1980;109.0;['Adventure', 'Comedy'];US
345;tt0080802;The Godsend;The Godsend;1980;86.0;['Drama', 'Horror'];US
346;tt0080806;Golem;Golem;1980;92.0;['Sci-Fi'];US
347;tt0080808;The Gong Show Movie;The Gong Show Movie;1980;89.0;['Comedy'];US
348;tt0080809;Gorp;Gorp;1980;90.0;['Comedy'];US
349;tt0080810;Grad Night;Grad Night;1981;85.0;['Comedy'];US
350;tt0080822;Crazy Swedish Holidays in Paris;Gräsänkor på skandalsemester;1980;94.0;['Comedy'];US
351;tt0080827;Encounter of the Spooky Kind;Gui da gui;1980;102.0;['Action', 'Comedy', 'Fantasy'];US
352;tt0080828;Encounter of the Spooky Kind II;Gui yao gui;1989;100.0;['Action', 'Comedy', 'Horror'];US
353;tt0080830;Guns;Guns;1980;90.0;['Drama'];US
354;tt0080834;5 and 5;Hamesh Hamesh;1980;89.0;['Comedy', 'Musical'];US
355;tt0080836;Hangar 18;Hangar 18;1980;97.0;['Sci-Fi'];US
356;tt0080837;Happy Birthday, Gemini;Happy Birthday, Gemini;1980;107.0;['Comedy', 'Drama', 'Romance'];US
357;tt0080838;Happy Birthday, Harry;Febbre a 40!;1980;79.0;['Drama'];US
358;tt0080839;The Happy Hooker Goes Hollywood;The Happy Hooker Goes Hollywood;1980;88.0;['Comedy'];US
359;tt0080840;Hard Knocks;Hard Knocks;1980;85.0;['Drama'];US
360;tt0080842;Harlequin;Harlequin;1980;95.0;['Drama', 'Fantasy', 'Horror'];US
361;tt0080843;A Distant Cry from Spring;Haruka naru yama no yobigoe;1980;95.0;['Drama'];US
362;tt0080845;Haunted Tales;Die xian;1980;61.0;['Horror', 'Thriller'];US
363;tt0080846;Hawk the Slayer;Hawk the Slayer;1980;90.0;['Adventure', 'Fantasy'];US
364;tt0080847;C'è un fantasma nel mio letto;C'è un fantasma nel mio letto;1981;94.0;['Comedy'];FR
365;tt0080848;The School We Went To;Hayate Poshti Madreseye Adl-e-Afagh;1980;;['Drama'];US
366;tt0080850;He Knows You're Alone;He Knows You're Alone;1980;94.0;['Horror', 'Thriller'];US
367;tt0080851;Head On;Head On;1980;86.0;['Drama'];US
368;tt0080852;Headin' for Broadway;Headin' for Broadway;1980;89.0;['Drama', 'Musical'];US
369;tt0080853;The Hearse;The Hearse;1980;99.0;['Drama', 'Horror', 'Thriller'];US
370;tt0080854;Heart Beat;Heart Beat;1980;110.0;['Drama'];US
371;tt0080855;Heaven's Gate;Heaven's Gate;1980;219.0;['Adventure', 'Drama', 'Western'];US
372;tt0080856;The Kingdom of Diamonds;Heerak Rajar Deshe;1980;118.0;['Comedy', 'Drama', 'Family'];US
373;tt0080861;Herbie Goes Bananas;Herbie Goes Bananas;1980;100.0;['Adventure', 'Comedy', 'Family'];US
374;tt0080863;Hero at Large;Hero at Large;1980;98.0;['Comedy', 'Romance'];US
375;tt0080867;Baba!;Hey Babe!;1983;101.0;['Drama'];US
376;tt0080868;Hide in Plain Sight;Hide in Plain Sight;1980;92.0;['Drama'];US
377;tt0080872;Highpoint;Highpoint;1982;88.0;['Action', 'Comedy', 'Thriller'];US
378;tt0080873;Hijos de papá;Hijos de papá;1980;92.0;['Comedy'];GB
379;tt0080874;Adrien's Story;Histoire d'Adrien;1980;95.0;['Drama'];FR
380;tt0080880;Hog Wild;Hog Wild;1980;95.0;['Comedy'];US
381;tt0080881;The Hollywood Knights;The Hollywood Knights;1980;91.0;['Comedy'];US
382;tt0080888;Honeysuckle Rose;Honeysuckle Rose;1980;119.0;['Drama', 'Music', 'Romance'];US
383;tt0080889;Hopscotch;Hopscotch;1980;106.0;['Adventure', 'Comedy'];US
384;tt0080893;Hotwire;Hotwire;1980;95.0;['Action', 'Comedy'];US
385;tt0080894;Hounds of Notre Dame;Hounds of Notre Dame;1980;96.0;['Comedy', 'Drama'];US
386;tt0080895;How to Beat the High Cost of Living;How to Beat the High Cost of Living;1980;105.0;['Comedy', 'Crime'];US
387;tt0080899;Heat of Desire;Plein sud;1981;86.0;['Drama'];US
388;tt0080904;Humanoids from the Deep;Humanoids from the Deep;1980;80.0;['Horror', 'Sci-Fi'];US
389;tt0080905;Fists of the White Lotus;Hong Wending san po bai lian jiao;1980;95.0;['Action', 'Drama'];US
390;tt0080907;The Hunter;The Hunter;1980;97.0;['Action', 'Biography', 'Comedy'];US
391;tt0080908;Hussy;Hussy;1980;95.0;['Drama'];US
392;tt0080910;The Age of the Earth;A Idade da Terra;1980;140.0;['Drama', 'Fantasy', 'History'];US
393;tt0080913;The Idolmaker;The Idolmaker;1980;117.0;['Biography', 'Drama', 'Music'];US
394;tt0080915;Image of the Beast;Image of the Beast;1981;93.0;['Sci-Fi', 'Thriller'];US
395;tt0080916;The Immoral One;L'immorale;1980;90.0;['Drama', 'Romance'];US
396;tt0080917;In God We Trust (or Gimme That Prime Time Religion);In God We Tru$t;1980;97.0;['Comedy'];US
397;tt0080920;In the Shadow of the Sun;In the Shadow of the Sun;1981;51.0;['Fantasy'];GB
398;tt0080923;Inferno;Inferno;1980;106.0;['Horror'];US
399;tt0080928;Inside Moves;Inside Moves;1980;113.0;['Comedy', 'Drama', 'Romance'];US
400;tt0080929;Inspector Blunder;Inspecteur la Bavure;1980;100.0;['Comedy', 'Crime'];US
401;tt0080931;Nightmare City;Incubo sulla città contaminata;1980;92.0;['Horror', 'Sci-Fi', 'Thriller'];US
402;tt0080933;Island Claws;Island Claws;1980;90.0;['Horror', 'Sci-Fi'];US
403;tt0080934;The Island;The Island;1980;109.0;['Action', 'Adventure', 'Drama'];US
404;tt0080936;It's My Turn;It's My Turn;1980;91.0;['Comedy', 'Drama'];US
405;tt0080939;Scenes from Life of People on Leave;Iz zhizni otdykhayushchikh;1981;84.0;['Drama', 'Romance'];US
406;tt0080945;Jane Austen in Manhattan;Jane Austen in Manhattan;1980;111.0;['Drama', 'Romance'];US
407;tt0080946;Le jardinier;Le jardinier;1981;96.0;['Comedy', 'Drama'];FR
408;tt0080948;The Jazz Singer;The Jazz Singer;1980;115.0;['Drama', 'Music', 'Romance'];US
409;tt0080950;Rat Race;Je vais craquer!!!;1980;105.0;['Comedy'];FR
410;tt0080951;I Love You All;Je vous aime;1980;105.0;['Comedy', 'Drama', 'Romance'];US
411;tt0080955;Jet Lag;Vértigo en Manhattan;1981;98.0;['Drama'];US
412;tt0080957;The Games of Countess Dolingen;Les jeux de la comtesse Dolingen de Gratz;1981;114.0;['Drama'];US
413;tt0080958;The Sword;Ming jian;1980;85.0;['Action', 'Thriller'];US
414;tt0080961;The Imperious Princess;Jin zhi yu ye;1980;105.0;['Musical', 'Romance'];US
415;tt0080962;Deathquake;Jishin rettô;1980;126.0;['Action', 'Drama', 'Sci-Fi'];US
416;tt0080963;The Saviour;Jiu shi zhe;1980;;['Crime', 'Drama', 'Thriller'];US
417;tt0080964;Cute Girl;Jiu shi liu liu de ta;1980;90.0;['Comedy', 'Drama', 'Romance'];US
418;tt0080969;Journeys from Berlin/1971;Journeys from Berlin/1971;1980;125.0;['Drama'];US
419;tt0080971;The Victim;Shen bu you ji;1980;89.0;['Action', 'Comedy', 'Drama'];US
420;tt0080973;The Amorous Sisters;Julchen und Jettchen ~ die verliebten Apothekerstöchter;1982;91.0;['Comedy'];US
421;tt0080975;Just Tell Me What You Want;Just Tell Me What You Want;1980;112.0;['Comedy', 'Romance'];US
422;tt0080979;Kagemusha;Kagemusha;1980;180.0;['Drama', 'History', 'War'];US
423;tt0080996;Claws of the Eagle;Tong tian xiao zi gong qiang ke;1980;97.0;['Action', 'Comedy'];US
424;tt0080997;The Kidnapping of the President;The Kidnapping of the President;1980;114.0;['Thriller'];US
425;tt0080998;Quilas, the Bad of the Picture;Kilas, o Mau da Fita;1980;124.0;['Crime', 'Drama', 'Mystery'];US
426;tt0081001;Heartbreak High;The Kinky Coaches and the Pom Pom Pussycats;1981;91.0;['Comedy'];US
427;tt0081004;Klondike Fever;Klondike Fever;1980;119.0;['Adventure'];GB
428;tt0081012;The Raven's Dance;Korpinpolska;1980;79.0;['Drama'];US
429;tt0081015;Kung Fu of 8 Drunkards;Zui ba xian quan;1980;92.0;['Action', 'Comedy'];US
430;tt0081018;Der Kurpfuscher und seine fixen Töchter;Der Kurpfuscher und seine fixen Töchter;1980;85.0;['Comedy'];US
431;tt0081019;Crazy Thunder Road;Kuruizaki sanda rodo;1980;97.0;['Action', 'Sci-Fi'];US
432;tt0081027;Zombie Lake;Le lac des morts vivants;1981;90.0;['Horror'];US
433;tt0081028;Lady Grey;Lady Grey;1980;111.0;['Drama', 'Romance'];US
434;tt0081031;The Last Flight of Noah's Ark;The Last Flight of Noah's Ark;1980;97.0;['Adventure', 'Family'];US
435;tt0081032;The Last Married Couple in America;The Last Married Couple in America;1980;103.0;['Comedy'];US
436;tt0081034;Dracula's Last Rites;Last Rites;1980;86.0;['Horror'];US
437;tt0081043;Lenin in Paris;Lenin v Parizhe;1981;106.0;['Drama'];US
438;tt0081044;Leo and Loree;Leo and Loree;1980;97.0;['Comedy', 'Romance'];US
439;tt0081045;Levins Mühle;Levins Mühle;1980;113.0;['Drama', 'History'];US
440;tt0081051;Dear Boys;Lieve jongens;1980;88.0;['Comedy', 'Drama'];US
441;tt0081053;The Life and Times of Rosie the Riveter;The Life and Times of Rosie the Riveter;1980;65.0;['Documentary', 'History', 'War'];US
442;tt0081057;Linda;Linda;1981;88.0;['Adventure', 'Crime', 'Romance'];US
443;tt0081059;The Lion of the Desert;Lion of the Desert;1980;173.0;['Biography', 'Drama', 'History'];US
444;tt0081060;Little Darlings;Little Darlings;1980;96.0;['Comedy', 'Drama'];US
445;tt0081063;Little Miss Marker;Little Miss Marker;1980;103.0;['Comedy', 'Drama', 'Romance'];US
446;tt0081064;Living Legend: The King of Rock and Roll;Living Legend: The King of Rock and Roll;1980;92.0;['Drama'];US
447;tt0081065;The Black Wolf;El lobo negro;1981;90.0;['Action', 'Adventure', 'Drama'];US
448;tt0081070;The Long Good Friday;The Long Good Friday;1980;114.0;['Crime', 'Drama', 'Mystery'];US
449;tt0081071;The Long Riders;The Long Riders;1980;100.0;['Biography', 'Crime', 'Western'];US
450;tt0081073;Loophole;Loophole;1981;105.0;['Adventure', 'Crime', 'Drama'];US
451;tt0081076;Loulou;Loulou;1980;110.0;['Drama', 'Romance'];US
452;tt0081079;Love in a Taxi;Love in a Taxi;1980;90.0;['Drama', 'Romance'];US
453;tt0081080;Loving Couples;Loving Couples;1980;97.0;['Comedy'];US
454;tt0081081;Contraband;Luca il contrabbandiere;1980;97.0;['Action', 'Crime', 'Drama'];US
455;tt0081083;The Lucky Star;The Lucky Star;1980;110.0;['Drama'];GB
456;tt0081084;A Mess in the House;Luda kuca;1980;99.0;['Drama', 'War'];US
457;tt0081086;Lulu;Lulu;1980;95.0;['Drama'];US
458;tt0081088;Lunch Wagon;Lunch Wagon;1981;88.0;['Comedy', 'Crime', 'Romance'];US
459;tt0081089;Il lupo e l'agnello;Il lupo e l'agnello;1980;95.0;['Comedy', 'Crime'];FR
460;tt0081092;Hasan the Rose;Gül Hasan;1980;83.0;['Drama'];US
461;tt0081097;An Old Kung Fu Master;Guai zhao ruan pi she;1980;78.0;['Action', 'Comedy', 'Drama'];FR
462;tt0081104;All That Jack's;Majstori, majstori!;1980;83.0;['Comedy', 'Drama'];US
463;tt0081106;To Love the Damned;Maledetti vi amerò;1980;84.0;['Drama'];FR
464;tt0081107;Mama Dracula;Mama Dracula;1980;90.0;['Comedy', 'Horror'];US
465;tt0081109;The Man Who Saw Tomorrow;The Man Who Saw Tomorrow;1981;90.0;['Biography', 'Drama', 'History'];US
466;tt0081110;The Man with Bogart's Face;The Man with Bogart's Face;1980;106.0;['Comedy', 'Crime', 'Mystery'];US
467;tt0081112;Eaten Alive!;Mangiati vivi!;1980;92.0;['Adventure', 'Horror'];US
468;tt0081113;Morning Undersea;Manhã Submersa;1980;127.0;['Drama'];US
469;tt0081114;Maniac;Maniac;1980;87.0;['Crime', 'Drama', 'Horror'];US
470;tt0081117;The Man Who Went Up in Smoke;Der Mann, der sich in Luft auflöste;1980;111.0;['Drama', 'Thriller'];US
471;tt0081130;Marmalade Revolution;Marmeladupproret;1980;93.0;['Comedy', 'Drama'];US
472;tt0081133;Martin;Martin;1981;76.0;['Drama'];GB
473;tt0081139;Mater amatísima;Mater amatísima;1980;110.0;['Drama', 'Thriller'];FR
474;tt0081144;McVicar;McVicar;1980;112.0;['Crime', 'Drama'];US
475;tt0081148;Alexander the Great;O Megalexandros;1980;210.0;['Drama', 'History'];US
476;tt0081150;Melvin and Howard;Melvin and Howard;1980;95.0;['Comedy', 'Drama'];US
477;tt0081157;Middle Age Crazy;Middle Age Crazy;1980;97.0;['Comedy', 'Drama'];US
478;tt0081159;Midnight Madness;Midnight Madness;1980;112.0;['Comedy'];US
479;tt0081160;Milka: Elokuva tabuista;Milka: Elokuva tabuista;1980;110.0;['Drama'];US
480;tt0081163;The Mirror Crack'd;The Mirror Crack'd;1980;105.0;['Crime', 'Mystery', 'Thriller'];US
481;tt0081164;Misterio;Misterio;1980;90.0;['Drama', 'Mystery'];FR
482;tt0081165;The Mystery of Oberwald;Il mistero di Oberwald;1980;129.0;['Drama', 'Romance'];US
483;tt0081168;Return of the Sentimental Swordsman;Mo jian xia qing;1981;101.0;['Action', 'Drama'];US
484;tt0081170;La moglie in vacanza... l'amante in città;La moglie in vacanza... l'amante in città;1980;90.0;['Comedy'];FR
485;tt0081176;My American Uncle;Mon oncle d'Amérique;1980;125.0;['Comedy', 'Drama', 'Romance'];US
486;tt0081178;The Monster Club;The Monster Club;1981;94.0;['Comedy', 'Horror', 'Musical'];US
487;tt0081182;Death Watch;La mort en direct;1980;130.0;['Drama', 'Sci-Fi', 'Thriller'];US
488;tt0081184;Motel Hell;Motel Hell;1980;101.0;['Comedy', 'Horror', 'Thriller'];US
489;tt0081186;Mother's Day;Mother's Day;1980;91.0;['Comedy', 'Horror', 'Thriller'];US
490;tt0081187;The Mountain Men;The Mountain Men;1980;102.0;['Adventure', 'Western'];US
491;tt0081188;The Mouse and the Woman;The Mouse and the Woman;1980;105.0;['Drama'];GB
492;tt0081192;Mr. Patman;Mr. Patman;1980;97.0;['Drama'];US
493;tt0081193;Beyond Terror;Más allá del terror;1980;83.0;['Crime', 'Horror'];US
494;tt0081197;Bordello;Las mujeres de Jeremías;1981;98.0;['Adventure', 'Comedy', 'Drama'];US
495;tt0081203;Murder by Phone;Murder by Phone;1982;95.0;['Horror', 'Mystery', 'Sci-Fi'];US
496;tt0081207;My Bodyguard;My Bodyguard;1980;96.0;['Comedy', 'Drama', 'Family'];US
497;tt0081216;The Leg Fighters;Nan bei tui wang;1980;90.0;['Action', 'Comedy', 'Drama'];US
498;tt0081221;Der Neger Erwin;Der Neger Erwin;1981;92.0;['Comedy'];FR
499;tt0081228;Night Games;Night Games;1980;100.0;['Drama'];US
500;tt0081229;Night of the Demon;Night of the Demon;1980;96.0;['Horror'];US
501;tt0081230;Night of the Juggler;Night of the Juggler;1980;101.0;['Action', 'Crime', 'Drama'];US
502;tt0081232;Nightkill;Nightkill;1980;104.0;['Crime', 'Horror', 'Mystery'];US
503;tt0081233;Stage Fright;Nightmares;1980;82.0;['Horror', 'Thriller'];US
504;tt0081235;Nijinsky;Nijinsky;1980;129.0;['Biography', 'Drama', 'Music'];US
505;tt0081236;Ninja Champion;Ninja Champion;1986;87.0;['Action'];GB
506;tt0081237;The Ninth Configuration;The Ninth Configuration;1980;118.0;['Comedy', 'Drama', 'Horror'];US
507;tt0081246;Nothing Personal;Nothing Personal;1980;97.0;['Comedy'];US
508;tt0081248;Burial Ground: The Nights of Terror;Le notti del terrore;1981;85.0;['Horror'];US
509;tt0081249;The Nude Bomb;The Nude Bomb;1980;94.0;['Action', 'Comedy', 'Crime'];US
510;tt0081250;The Night of the Hunted;La nuit des traquées;1980;87.0;['Drama', 'Horror', 'Mystery'];US
511;tt0081254;Narcissus and Psyche;Nárcisz és Psyché;1980;261.0;['Drama'];US
512;tt0081259;The Octagon;The Octagon;1980;103.0;['Action', 'Drama', 'Romance'];US
513;tt0081261;I Hate Blondes;Odio le bionde;1980;89.0;['Comedy'];US
514;tt0081265;The Offenders;The Offenders;1980;100.0;['Drama'];US
515;tt0081268;Oh, God! Book II;Oh, God! Book II;1980;94.0;['Comedy', 'Fantasy'];US
516;tt0081269;Oh Heavenly Dog;Oh Heavenly Dog;1980;103.0;['Comedy', 'Crime', 'Fantasy'];US
517;tt0081271;A Fox Hunt;Okhota na lis;1980;97.0;['Crime', 'Drama'];US
518;tt0081276;On a volé la cuisse de Jupiter;On a volé la cuisse de Jupiter;1980;100.0;['Comedy'];FR
519;tt0081277;On the Nickel;On the Nickel;1980;96.0;['Drama'];US
520;tt0081280;One-Trick Pony;One-Trick Pony;1980;98.0;['Comedy', 'Drama', 'Music'];US
521;tt0081283;Ordinary People;Ordinary People;1980;124.0;['Drama'];US
522;tt0081286;Murder Syndrome;Murder Obsession;1981;97.0;['Horror', 'Mystery'];US
523;tt0081287;Othello;Othello;1980;115.0;['Drama', 'Romance'];US
524;tt0081288;Tora-san's Tropical Fever;Otoko wa tsurai yo: Torajiro haibisukasu no hana;1980;104.0;['Comedy', 'Drama', 'Romance'];US
525;tt0081291;Out of the Blue;Out of the Blue;1980;94.0;['Drama'];US
526;tt0081298;The Palace;Palac;1980;89.0;['Drama', 'Fantasy'];US
527;tt0081299;Palermo or Wolfsburg;Palermo oder Wolfsburg;1980;173.0;['Drama'];US
528;tt0081309;Forbidden Passion;Pasión prohibida;1980;87.0;['Drama'];FR
529;tt0081314;Patrick Still Lives;Patrick vive ancora;1980;92.0;['Crime', 'Horror', 'Sci-Fi'];US
530;tt0081315;Patricia;Patrizia;1980;101.0;['Comedy', 'Mystery'];US
531;tt0081318;City of the Living Dead;Paura nella città dei morti viventi;1980;93.0;['Horror'];US
532;tt0081323;Pepi, Luci, Bom and Other Girls Like Mom;Pepi, Luci, Bom y otras chicas del montón;1980;82.0;['Comedy'];US
533;tt0081330;La petite sirène;La petite sirène;1980;105.0;['Drama'];FR
534;tt0081334;Phobia;Phobia;1980;91.0;['Drama', 'Horror', 'Thriller'];US
535;tt0081339;Pile ou face;Pile ou face;1980;105.0;['Crime', 'Drama', 'Mystery'];FR
536;tt0081343;The Beach of Love;La playa del amor;1980;86.0;['Comedy', 'Romance'];US
537;tt0081350;The Tale of John and Mary;Pohádka o Honzíkovi a Marence;1980;65.0;['Adventure', 'Animation', 'Family'];US
