;tconst;primaryTitle;originalTitle;startYear;runtimeMinutes;genres;region;averageRating;numVotes;weight_average
4205;tt0091351;Knights of the City;Knights of the City;1986;87.0;['Action', 'Music'];US;4.7;212.0;2e-05
2964;tt0088019;The Rosebud Beach Hotel;The Rosebud Beach Hotel;1984;83.0;['Comedy', 'Music'];US;4.3;299.0;2e-05
2966;tt0088025;Running Hot;Running Hot;1984;95.0;['Crime', 'Drama'];US;5.7;211.0;2e-05
2967;tt0088027;On the Line;On the Line;1984;103.0;['Drama'];US;5.3;236.0;2e-05
2971;tt0088034;Sam's Son;Sam's Son;1984;104.0;['Drama'];US;6.2;194.0;2e-05
878;tt0082371;Cheerful Wind;Feng er ti ta cai;1981;90.0;['Drama', 'Romance'];US;5.9;176.0;2e-05
1586;tt0084310;The Treasure Hunters;Long hu shao ye;1981;104.0;['Action', 'Comedy'];US;6.4;202.0;2e-05
4003;tt0090895;The Big Parade;Da yue bing;1986;103.0;['Drama'];US;5.9;181.0;2e-05
1552;tt0084223;Red Bells Part II: Ten Days That Shook the World;Krasnye kolokola, film vtoroy - Ya videl rozhdenie novogo mira;1982;139.0;['Drama', 'Western'];US;6.5;166.0;2e-05
4059;tt0091025;The Female Executioner;L'exécutrice;1986;94.0;['Action', 'Crime', 'Drama'];US;4.3;244.0;2e-05
3058;tt0088229;Le tartuffe;Le tartuffe;1984;140.0;['Comedy', 'Drama'];FR;6.1;164.0;2e-05
933;tt0082485;All the Wrong Clues for the Right Solution;Gui ma zhi duo xing;1981;94.0;['Comedy', 'Crime'];US;6.1;174.0;2e-05
3065;tt0088250;A Test of Love;Annie's Coming Out;1984;96.0;['Drama'];US;6.5;171.0;2e-05
3069;tt0088268;Teppanyaki;Tie ban shao;1984;89.0;['Comedy', 'Romance'];US;5.9;189.0;2e-05
4049;tt0090998;Egomania: Island Without Hope;Egomania - Insel ohne Hoffnung;1986;84.0;['Drama'];US;5.9;253.0;2e-05
3073;tt0088276;The Price of Love;I timi tis agapis;1984;110.0;['Drama', 'Romance'];US;7.3;214.0;2e-05
1551;tt0084222;Mexico in Flames;Krasnye kolokola, film pervyy - Meksika v ogne;1982;135.0;['Drama', 'Western'];US;5.9;208.0;2e-05
929;tt0082478;Grendel Grendel Grendel;Grendel Grendel Grendel;1981;88.0;['Adventure', 'Animation', 'Comedy'];US;6.8;195.0;2e-05
943;tt0082506;Heartaches;Heartaches;1981;92.0;['Comedy', 'Drama'];US;6.0;188.0;2e-05
946;tt0082510;Hécate;Hécate;1982;105.0;['Drama', 'Romance'];FR;5.9;170.0;2e-05
3081;tt0088300;The Sidewalks of Bangkok;Les trottoirs de Bangkok;1984;85.0;['Action', 'Adventure', 'Thriller'];US;3.7;315.0;2e-05
4032;tt0090963;Double Gentlemen;Double messieurs;1986;90.0;['Comedy', 'Drama'];FR;6.5;153.0;2e-05
4031;tt0090961;Dot and the Whale;Dot and the Whale;1986;75.0;['Adventure', 'Animation', 'Family'];US;6.9;156.0;2e-05
4027;tt0090949;El disputado voto del Sr. Cayo;El disputado voto del Sr. Cayo;1986;94.0;['Drama'];FR;6.5;239.0;2e-05
1543;tt0084198;The Case Is Closed;Kharij;1982;99.0;['Drama'];US;7.5;212.0;2e-05
1553;tt0084225;Yin ji;Yin ji;1982;88.0;['Action', 'Fantasy', 'Horror'];US;5.9;193.0;2e-05
3053;tt0088210;The Surrogate;The Surrogate;1984;100.0;['Drama', 'Mystery', 'Thriller'];US;4.6;263.0;2e-05
168;tt0080401;The Warning;L'avvertimento;1980;108.0;['Crime', 'Drama'];US;6.4;191.0;2e-05
4099;tt0091103;Geld oder Leber!;Geld oder Leber!;1986;85.0;['Comedy'];FR;4.2;288.0;2e-05
4113;tt0091130;Golden Ninja Warrior;Golden Ninja Warrior;1986;85.0;['Action'];US;3.5;337.0;2e-05
4110;tt0091126;God's Outlaw;God's Outlaw;1986;93.0;['Biography', 'Drama', 'History'];US;6.9;229.0;2e-05
4108;tt0091119;La gitane;La gitane;1986;95.0;['Comedy'];FR;4.5;268.0;2e-05
4106;tt0091117;The Girl;The Girl;1987;105.0;['Drama', 'Romance', 'Thriller'];US;5.1;213.0;2e-05
4105;tt0091116;The Girl in the Picture;The Girl in the Picture;1985;84.0;['Comedy', 'Romance'];US;6.2;202.0;2e-05
905;tt0082426;Night Function;Función de noche;1981;90.0;['Drama'];US;7.4;173.0;2e-05
4100;tt0091108;Getting Even;Getting Even;1986;90.0;['Action', 'Adventure', 'Romance'];US;4.5;347.0;2e-05
1577;tt0084281;Légitime violence;Légitime violence;1982;95.0;['Action', 'Crime', 'Drama'];FR;5.4;227.0;2e-05
3048;tt0088200;Success Is the Best Revenge;Success Is the Best Revenge;1984;91.0;['Drama'];US;5.8;224.0;2e-05
1576;tt0084280;Rickshaw Boy;Luo tuo Xiang Zi;1982;123.0;['Drama'];US;7.1;179.0;2e-05
1574;tt0084274;Love & Money;Love & Money;1981;90.0;['Drama', 'Romance'];GB;4.4;266.0;2e-05
911;tt0082434;Gangster Wars;Gangster Wars;1981;121.0;['Biography', 'Crime', 'Drama'];US;6.5;215.0;2e-05
913;tt0082440;Gas;Gas;1981;94.0;['Comedy'];US;3.2;358.0;2e-05
4079;tt0091067;For Love Alone;For Love Alone;1986;102.0;['History', 'Romance'];US;5.4;192.0;2e-05
4070;tt0091050;Final Mission;Final Mission;1984;101.0;['Action', 'Crime', 'War'];US;5.0;203.0;2e-05
4066;tt0091038;The Woman of My Life;La femme de ma vie;1986;102.0;['Drama', 'Romance'];FR;6.1;221.0;2e-05
1679;tt0084553;Purple Haze;Purple Haze;1982;97.0;['Drama'];US;7.0;160.0;2e-05
2904;tt0087881;Paradise Motel;Paradise Motel;1985;89.0;['Comedy'];US;5.2;192.0;2e-05
4256;tt0091470;Man of Ashes;Rih Essed;1986;109.0;['Drama'];US;6.1;224.0;2e-05
1863;tt0085158;A Friend of Vincent;L'ami de Vincent;1983;93.0;['Comedy', 'Drama', 'Music'];US;6.1;223.0;2e-05
95;tt0079342;L'insegnante al mare con tutta la classe;L'insegnante al mare con tutta la classe;1980;88.0;['Comedy'];FR;5.2;239.0;2e-05
4419;tt0091832;Recruits;Recruits;1986;90.0;['Comedy'];US;4.2;361.0;2e-05
1875;tt0085187;My Other Husband;Attention une femme peut en cacher une autre!;1983;110.0;['Comedy'];US;6.0;263.0;2e-05
1872;tt0085182;Art of Love;Ars amandi;1983;92.0;['Drama', 'Fantasy'];US;4.5;297.0;2e-05
1868;tt0085168;Angelo My Love;Angelo My Love;1983;115.0;['Drama'];US;6.6;234.0;2e-05
93;tt0079309;Hot T-Shirts;Hot T-Shirts;1980;86.0;['Comedy'];US;3.5;296.0;2e-05
2782;tt0087556;Killpoint;Killpoint;1984;80.0;['Action'];US;4.3;351.0;2e-05
90;tt0079260;Haine;Haine;1980;87.0;['Drama', 'Thriller'];US;5.2;207.0;2e-05
1894;tt0085245;The Big Score;The Big Score;1983;85.0;['Action', 'Crime', 'Drama'];US;4.9;241.0;2e-05
1859;tt0085144;Ah Ying;Boon bin yen;1983;110.0;['Drama'];US;7.0;147.0;2e-05
695;tt0081787;Yesterday;Yesterday;1981;95.0;['Drama', 'Romance', 'War'];FR;6.5;172.0;2e-05
1845;tt0084951;Living Like the Rest of Us;Ziveti kao sav normalan svet;1982;90.0;['Drama'];US;7.0;164.0;2e-05
704;tt0081823;Los últimos golpes de 'El Torete';Los últimos golpes de 'El Torete';1980;96.0;['Action', 'Comedy', 'Crime'];US;4.9;204.0;2e-05
2795;tt0087602;Singleton's Pluck;Laughterhouse;1984;89.0;['Comedy'];US;6.1;165.0;2e-05
2798;tt0087611;Lentävät luupäät;Lentävät luupäät;1984;84.0;['Comedy'];FR;3.9;336.0;2e-05
1836;tt0084929;He Lives by Night;Yeh ging wan;1982;87.0;['Comedy', 'Horror'];US;6.6;162.0;2e-05
1886;tt0085229;Benvenuta;Benvenuta;1983;105.0;['Drama', 'Romance'];FR;6.5;200.0;2e-05
1899;tt0085254;Blue Skies Again;Blue Skies Again;1983;96.0;['Comedy', 'Sport'];US;5.3;208.0;2e-05
1691;tt0084579;Regina Roma;Regina Roma;1983;86.0;['Drama'];US;5.2;286.0;2e-05
4457;tt0091932;Shadows Run Black;Shadows Run Black;1984;88.0;['Crime', 'Horror'];US;3.1;477.0;2e-05
2722;tt0087402;Hell Riders;Hell Riders;1984;90.0;['Action', 'Drama'];US;3.7;285.0;2e-05
104;tt0079617;The Truth on the Savolta Affair;La verdad sobre el caso Savolta;1980;120.0;['Drama'];FR;6.2;202.0;2e-05
1940;tt0085340;Circle of Power;Circle of Power;1981;97.0;['Drama', 'Thriller'];US;6.2;242.0;2e-05
2724;tt0087412;The Story of O 2;Histoire d'O: Chapitre 2;1984;108.0;['Drama'];US;3.6;404.0;2e-05
4462;tt0091940;Inspector Chocolate;Shen tan zhu gu li;1986;101.0;['Comedy', 'Crime'];US;6.3;167.0;2e-05
2728;tt0087419;Hollywood Out-takes and Rare Footage;Hollywood Out-takes and Rare Footage;1983;83.0;['Comedy', 'Documentary'];US;7.8;206.0;2e-05
4460;tt0091935;100 Ways to Murder Your Wife;Sha qi er ren zu;1986;92.0;['Comedy', 'Romance'];US;5.6;213.0;2e-05
2732;tt0087429;The House of God;The House of God;1984;108.0;['Comedy', 'Drama'];US;5.7;207.0;2e-05
1901;tt0085260;The Champions;Boh ngau;1983;86.0;['Comedy', 'Sport'];US;6.7;149.0;2e-05
4455;tt0091927;Sex Appeal;Sex Appeal;1986;81.0;['Comedy'];US;4.5;270.0;2e-05
4453;tt0091923;Separate Vacations;Separate Vacations;1986;91.0;['Comedy'];US;4.6;263.0;2e-05
103;tt0079586;Girl with the Golden Panties;La muchacha de las bragas de oro;1980;105.0;['Drama', 'Thriller'];US;5.4;212.0;2e-05
4442;tt0091892;Sarraounia;Sarraounia;1986;120.0;['Drama', 'History', 'War'];GB;7.1;171.0;2e-05
4441;tt0091890;Dreaming the Rose;San o ruzi;1986;87.0;['Drama'];US;7.1;150.0;2e-05
97;tt0079492;Lovespell;Lovespell;1981;91.0;['Drama', 'Fantasy', 'Romance'];US;5.2;222.0;2e-05
1908;tt0085272;The Fashioned in Saint-Tropez;Les branchés à Saint-Tropez;1983;85.0;['Comedy'];US;3.9;284.0;2e-05
2810;tt0087643;Love Scenes;Love Scenes;1984;82.0;['Drama'];US;4.4;226.0;2e-05
4371;tt0091734;The Patriot;The Patriot;1986;88.0;['Action'];US;3.0;375.0;2e-05
2812;tt0087648;Lovelines;Lovelines;1984;93.0;['Comedy'];US;5.1;287.0;2e-05
1718;tt0084650;The Secret of the Mummy;O Segredo da Múmia;1982;85.0;['Comedy', 'Horror'];US;5.1;279.0;2e-05
4320;tt0091608;Nanou;Nanou;1986;110.0;['Drama', 'Romance'];FR;6.0;195.0;2e-05
1743;tt0084708;Soup for One;Soup for One;1982;87.0;['Comedy'];US;5.7;195.0;2e-05
2861;tt0087784;Dream one;Nemo;1984;97.0;['Adventure', 'Fantasy'];US;4.4;249.0;2e-05
4301;tt0091563;Moy lyubimyy kloun;Moy lyubimyy kloun;1987;86.0;['Drama', 'Romance'];US;6.7;189.0;2e-05
2878;tt0087815;Not for Publication;Not for Publication;1984;88.0;['Comedy', 'Crime', 'Mystery'];US;4.9;234.0;2e-05
1719;tt0084651;Bloody Sect;Secta siniestra;1982;89.0;['Horror'];US;5.2;245.0;2e-05
759;tt0082116;Burned at the Stake;Burned at the Stake;1982;88.0;['Horror'];US;4.8;331.0;2e-05
1715;tt0084636;Klynham Summer;The Scarecrow;1982;88.0;['Horror', 'Mystery', 'Thriller'];US;5.7;200.0;2e-05
4369;tt0091727;Party Camp;Party Camp;1987;96.0;['Comedy'];US;4.1;342.0;2e-05
1714;tt0084634;An Ideal Adventure;Sballato, gasato, completamente fuso;1982;96.0;['Comedy', 'Crime'];US;5.0;276.0;2e-05
2885;tt0087830;Oddballs;Oddballs;1984;91.0;['Comedy'];US;4.3;342.0;2e-05
760;tt0082117;Burning an Illusion;Burning an Illusion;1981;106.0;['Drama'];US;6.8;163.0;2e-05
4273;tt0091511;Menu total;Menu total;1986;81.0;['Comedy', 'Horror', 'Thriller'];FR;5.1;266.0;2e-05
4272;tt0091510;Dream Lovers;Mung chung yan;1986;95.0;['Drama', 'Fantasy', 'Romance'];US;6.2;238.0;2e-05
2889;tt0087844;One Night Stand;One Night Stand;1984;94.0;['Comedy', 'Drama', 'Music'];US;6.2;221.0;2e-05
1700;tt0084600;Roaring Fire;Hoero tekken;1981;95.0;['Action', 'Comedy', 'Crime'];US;6.5;217.0;2e-05
1744;tt0084709;Spaghetti House;Spaghetti House;1982;98.0;['Comedy'];GB;6.1;172.0;2e-05
755;tt0082107;Ninja Strikes Back;Xiong zhong;1982;81.0;['Action', 'Drama'];US;4.8;207.0;2e-05
749;tt0082090;Body and Soul;Body and Soul;1981;109.0;['Drama', 'Sport'];US;4.4;353.0;2e-05
4333;tt0091646;Noir et blanc;Noir et blanc;1986;80.0;['Drama'];FR;6.8;156.0;2e-05
1820;tt0084886;Waltz Across Texas;Waltz Across Texas;1982;99.0;['Drama'];US;5.7;219.0;2e-05
713;tt0081992;Love Massacre;Ai sha;1981;91.0;['Drama', 'Mystery', 'Romance'];US;6.8;185.0;2e-05
1817;tt0084876;Voyager from the Unknown;Voyager from the Unknown;1982;91.0;['Family', 'Fantasy', 'Sci-Fi'];US;6.7;205.0;2e-05
1815;tt0084871;Forbidden Relations;Visszaesök;1983;92.0;['Drama', 'Romance'];US;6.2;169.0;2e-05
2817;tt0087658;Macho Man;Macho Man;1985;85.0;['Action', 'Crime'];US;4.2;345.0;2e-05
4356;tt0091697;Memoirs of a Sinner;Osobisty pamietnik grzesznika przez niego samego spisany;1986;114.0;['Drama'];US;6.7;161.0;2e-05
1785;tt0084797;Tir groupé;Tir groupé;1982;88.0;['Crime', 'Drama'];US;5.7;203.0;2e-05
1777;tt0084782;Heads I Win, Tails You Lose;Testa o croce;1982;104.0;['Comedy'];US;6.1;192.0;2e-05
1771;tt0084774;Techno Police 21C;Tekuno porisu 21C;1982;78.0;['Action', 'Animation', 'Crime'];US;6.2;185.0;2e-05
736;tt0082055;Happy Memories;Les beaux souvenirs;1981;114.0;['Drama'];US;7.0;147.0;2e-05
2835;tt0087706;Memed My Hawk;Memed My Hawk;1984;110.0;['Drama'];US;6.7;196.0;2e-05
2836;tt0087712;Mesrine;Mesrine;1984;110.0;['Biography', 'Crime', 'Drama'];GB;5.8;203.0;2e-05
4346;tt0091676;On Valentine's Day;On Valentine's Day;1986;106.0;['Drama'];US;6.0;183.0;2e-05
4339;tt0091655;Naughty Boys;Niu ji za pai jun;1986;100.0;['Action', 'Comedy', 'Crime'];US;5.7;283.0;2e-05
2855;tt0087765;My First Wife;My First Wife;1984;96.0;['Drama'];GB;6.9;161.0;2e-05
3102;tt0088354;Family Life;La vie de famille;1985;95.0;['Drama'];US;6.8;215.0;2e-05
967;tt0082547;Birgitt Haas Must Be Killed;Il faut tuer Birgitt Haas;1981;105.0;['Drama'];US;6.6;204.0;2e-05
4473;tt0091956;Sincerely Charlotte;Signé Charlotte;1985;88.0;['Drama'];US;5.5;183.0;2e-05
3659;tt0089909;Return to Waterloo;Return to Waterloo;1984;60.0;['Drama', 'Musical'];US;6.8;239.0;2e-05
3677;tt0089950;Sac de noeuds;Sac de noeuds;1985;90.0;['Comedy'];FR;5.3;281.0;2e-05
3350;tt0089139;Fever Pitch;Fever Pitch;1985;96.0;['Drama'];US;4.1;322.0;2e-05
1136;tt0082988;Requiem;Requiem;1982;103.0;['Drama'];GB;7.2;167.0;2e-05
2331;tt0086339;The Ark of the Sun God;I sopravvissuti della città morta;1984;98.0;['Action', 'Adventure', 'Crime'];US;4.9;319.0;2e-05
3668;tt0089935;Rosa la rose, fille publique;Rosa la rose, fille publique;1986;92.0;['Drama'];FR;6.4;226.0;2e-05
1138;tt0082993;Richard's Things;Richard's Things;1980;104.0;['Drama'];US;5.6;229.0;2e-05
3666;tt0089930;Roller Blade;Roller Blade;1986;88.0;['Action', 'Comedy', 'Sci-Fi'];US;3.2;492.0;2e-05
3358;tt0089161;Forbidden;Forbidden;1984;114.0;['Drama', 'Romance', 'War'];US;6.6;225.0;2e-05
1134;tt0082984;Reborn;Reborn;1981;105.0;['Drama', 'Fantasy', 'Thriller'];FR;4.7;232.0;2e-05
1158;tt0083041;Second-Hand Hearts;Second-Hand Hearts;1980;102.0;['Comedy'];US;4.6;223.0;2e-05
3364;tt0089169;The Woman and the Stranger;Die Frau und der Fremde;1985;98.0;['Drama', 'History'];US;7.0;144.0;2e-05
1316;tt0083584;Ashes and Embers;Ashes and Embers;1982;120.0;['Drama'];US;6.5;164.0;2e-05
3375;tt0089203;The Gig;The Gig;1985;92.0;['Drama'];US;7.1;189.0;2e-05
1160;tt0083052;Separate Ways;Separate Ways;1981;92.0;['Drama'];US;4.6;224.0;2e-05
3619;tt0089823;A Polish Vampire in Burbank;A Polish Vampire in Burbank;1983;80.0;['Comedy', 'Horror'];US;4.8;317.0;2e-05
1307;tt0083563;Human Animals;Animales racionales;1983;97.0;['Adventure', 'Drama'];US;5.0;242.0;2e-05
1337;tt0083648;Beyond the Door;Oltre la porta;1982;110.0;['Drama'];US;4.7;232.0;2e-05
3339;tt0089115;Beyond the Walls;Extramuros;1985;118.0;['Drama', 'Romance'];US;6.5;216.0;2e-05
3384;tt0089230;Gritta of the Rats' Castle;Gritta von Rattenzuhausbeiuns;1985;79.0;['Comedy', 'Family', 'Fantasy'];US;6.9;151.0;2e-05
3316;tt0089065;Déjà Vu;Déjà Vu;1985;90.0;['Drama'];US;4.7;261.0;2e-05
3744;tt0090124;Tango of Our Childhood;Mer mankutyan tangon;1985;89.0;['Comedy', 'Drama'];US;7.5;206.0;2e-05
3304;tt0089036;Doin' Time;Doin' Time;1985;81.0;['Comedy'];US;4.8;266.0;2e-05
3305;tt0089037;Don't Mess with My Sister!;Don't Mess with My Sister!;1985;94.0;['Action', 'Drama'];US;3.7;269.0;2e-05
3735;tt0090108;Big Business;Svindlande affärer;1985;100.0;['Comedy', 'Crime'];US;4.6;223.0;2e-05
1102;tt0082914;Play Dead;Play Dead;1983;86.0;['Drama', 'Horror'];US;4.1;363.0;2e-05
3312;tt0089056;Drôle de samedi;Drôle de samedi;1985;80.0;['Comedy'];FR;6.9;185.0;2e-05
3315;tt0089061;Dust;Dust;1985;88.0;['Drama'];US;6.1;234.0;2e-05
1364;tt0083713;Keep Walking;Camminacammina;1983;171.0;['Drama', 'History'];US;7.2;145.0;2e-05
3696;tt0090006;Shaker Run;Shaker Run;1985;91.0;['Action', 'Drama'];US;5.5;285.0;2e-05
3723;tt0090079;Stitches;Stitches;1985;89.0;['Comedy'];US;4.2;356.0;2e-05
1105;tt0082923;A Policewoman in New York;La poliziotta a New York;1981;91.0;['Comedy'];FR;4.5;251.0;2e-05
3719;tt0090068;Lorca and the Outlaws;Starship;1984;84.0;['Sci-Fi'];US;3.3;342.0;2e-05
3711;tt0090054;Space Rage;Space Rage;1985;77.0;['Action', 'Sci-Fi', 'Western'];US;3.7;353.0;2e-05
3710;tt0090053;South Bronx Heroes;South Bronx Heroes;1985;85.0;['Action', 'Drama', 'Mystery'];US;4.3;264.0;2e-05
3709;tt0090052;The Satin Slipper;Le soulier de satin;1985;410.0;['Drama'];US;7.0;183.0;2e-05
1123;tt0082962;Pölhölä;Pölhölä;1981;87.0;['Comedy'];FR;4.3;278.0;2e-05
3611;tt0089808;Little Flames;Piccoli fuochi;1985;95.0;['Drama'];US;5.6;273.0;2e-05
3386;tt0089233;Grunt! The Wrestling Movie;Grunt! The Wrestling Movie;1985;90.0;['Comedy', 'Crime', 'Mystery'];US;5.1;287.0;2e-05
1528;tt0084149;Invitation au voyage;Invitation au voyage;1982;93.0;['Drama', 'Fantasy', 'Musical'];FR;6.2;164.0;2e-05
3457;tt0089410;Kerouac, the Movie;Kerouac, the Movie;1984;78.0;['Biography', 'Documentary', 'Drama'];US;6.8;219.0;2e-05
3438;tt0089355;Istanbul;Istanbul;1985;90.0;['Drama', 'Thriller'];US;6.2;241.0;2e-05
3538;tt0089630;Mr. Wrong;Mr. Wrong;1984;88.0;['Horror', 'Thriller'];GB;5.3;240.0;2e-05
3440;tt0089364;James Joyce's Women;James Joyce's Women;1985;88.0;['Drama'];GB;6.6;163.0;2e-05
3441;tt0089365;Lily in Love;Lily in Love;1984;90.0;['Comedy'];US;5.7;227.0;2e-05
3524;tt0089594;The Go Masters;Mikan no taikyoku;1982;123.0;['Drama', 'History', 'War'];US;7.3;186.0;2e-05
3452;tt0089392;Junior;Junior;1985;87.0;['Comedy', 'Horror', 'Thriller'];US;4.4;334.0;2e-05
3454;tt0089395;Happy Ghost II;Kai xin gui: Fang shu jia;1985;100.0;['Comedy', 'Horror'];US;5.8;219.0;2e-05
1225;tt0083242;Two Queens and One Consort;Twee vorstinnen en een vorst;1981;102.0;['Drama'];US;5.8;217.0;2e-05
1272;tt0083356;From a Far Country;From a Far Country;1981;140.0;['Biography', 'Drama'];US;5.3;197.0;2e-05
3458;tt0089411;Key Exchange;Key Exchange;1985;97.0;['Comedy', 'Romance'];US;4.8;265.0;2e-05
3509;tt0089563;Masterblaster;Masterblaster;1987;94.0;['Action', 'Thriller'];US;4.4;241.0;2e-05
3507;tt0089561;Mask of Murder;Mask of Murder;1988;89.0;['Horror', 'Mystery', 'Thriller'];US;4.4;293.0;2e-05
3503;tt0089554;Marriage of the Century;Le mariage du siècle;1985;100.0;['Comedy'];US;4.6;279.0;2e-05
3471;tt0089463;Latino;Latino;1985;105.0;['Drama', 'War'];US;5.8;197.0;2e-05
3486;tt0089499;Lola;Lola;1986;106.0;['Drama', 'Thriller'];US;5.6;227.0;2e-05
1232;tt0083255;Dead Certain;Une affaire d'hommes;1981;105.0;['Crime', 'Drama', 'Mystery'];US;6.3;210.0;2e-05
3540;tt0089633;Mr. Love;Mr. Love;1986;91.0;['Comedy'];US;6.4;180.0;2e-05
1273;tt0083361;The Trail;Jui gwai chat hung;1983;87.0;['Adventure', 'Comedy', 'Horror'];US;4.9;269.0;2e-05
3388;tt0089238;Spiritual Love;Gui xin niang;1987;88.0;['Horror'];US;6.0;251.0;2e-05
3572;tt0089721;The Detached Mission;Odinochnoe plavanie;1986;96.0;['Action', 'Drama'];US;5.4;230.0;2e-05
1168;tt0083079;Silence of the North;Silence of the North;1981;94.0;['Drama'];GB;6.4;254.0;2e-05
3596;tt0089775;Parking;Parking;1985;95.0;['Drama', 'Fantasy', 'Musical'];FR;4.7;292.0;2e-05
1173;tt0083097;Smokey Bites the Dust;Smokey Bites the Dust;1981;87.0;['Action', 'Comedy', 'Romance'];US;3.4;330.0;2e-05
241;tt0080545;Cloud Dancer;Cloud Dancer;1980;104.0;['Adventure', 'Drama'];US;5.2;218.0;2e-05
3392;tt0089251;Hanna D. - La ragazza del Vondel Park;Hanna D. - La ragazza del Vondel Park;1984;84.0;['Drama'];US;4.8;263.0;2e-05
237;tt0080538;The Circus Casablanca;Cirkus Casablanca;1981;96.0;['Comedy', 'Drama', 'Family'];US;5.8;199.0;2e-05
1287;tt0083520;Adam and Eve;Adamo ed Eva, la prima storia d'amore;1983;91.0;['Adventure', 'Drama', 'Fantasy'];US;4.4;329.0;2e-05
3401;tt0089268;Hell Squad;Hell Squad;1985;87.0;['Action'];US;3.3;395.0;2e-05
1277;tt0083367;The Tyrant's Heart;A zsarnok szíve, avagy Boccaccio Magyarországon;1981;96.0;['Drama', 'History'];US;6.7;161.0;2e-05
3565;tt0089707;November Moon;Novembermond;1985;108.0;['Drama', 'Romance', 'War'];US;5.9;207.0;2e-05
3415;tt0089296;The Witching Hour;La hora bruja;1985;105.0;['Drama', 'Romance'];US;6.1;185.0;2e-05
3422;tt0089306;Hot Target;Hot Target;1985;93.0;['Crime', 'Thriller'];GB;4.4;300.0;2e-05
3427;tt0089323;Private Resistance;De ijssalon;1985;92.0;['Drama', 'War'];US;6.4;171.0;2e-05
1197;tt0083160;Day of the Idiots;Tag der Idioten;1981;110.0;['Drama', 'Fantasy'];FR;6.3;250.0;2e-05
3551;tt0089678;New Delhi Times;New Delhi Times;1986;123.0;['Drama', 'Mystery'];US;7.9;194.0;2e-05
3428;tt0089326;Igor and the Lunatics;Igor and the Lunatics;1985;82.0;['Horror'];US;3.0;437.0;2e-05
3756;tt0090166;The Throne of Fire;Il trono di fuoco;1983;89.0;['Action', 'Adventure', 'Fantasy'];US;3.4;408.0;2e-05
3759;tt0090170;Thunder II;Thunder II;1987;90.0;['Action', 'Drama'];US;4.9;255.0;2e-05
3763;tt0090181;Toby McTeague;Toby McTeague;1985;96.0;['Action', 'Adventure', 'Drama'];US;5.9;190.0;2e-05
3167;tt0088706;American Drive-in;American Drive-In;1985;92.0;['Comedy'];US;4.5;232.0;2e-05
3933;tt0090734;Black Mic Mac;Black Mic Mac;1986;93.0;['Comedy'];FR;5.3;270.0;2e-05
1463;tt0083962;Forty Deuce;Forty Deuce;1982;89.0;['Drama'];US;5.4;230.0;2e-05
60;tt0078853;Carnapping;Car-Napping - Bestellt, geklaut, geliefert;1980;89.0;['Comedy', 'Crime'];GB;6.2;226.0;2e-05
1451;tt0083934;Ferocious Female Freedom Fighters;Ferocious Female Freedom Fighters;1982;93.0;['Action', 'Comedy'];GB;4.9;243.0;2e-05
3166;tt0088705;American Commandos;American Commandos;1985;88.0;['Action'];GB;3.7;318.0;2e-05
1004;tt0082669;The Loch Ness Horror;The Loch Ness Horror;1982;89.0;['Adventure', 'Horror'];US;2.9;456.0;2e-05
281;tt0080654;La dottoressa ci sta col colonnello;La dottoressa ci sta col colonnello;1980;88.0;['Comedy'];FR;4.8;300.0;2e-05
3918;tt0090689;Ballad of dog beach;Balada da Praia dos Cães;1987;100.0;['Crime', 'Drama', 'Mystery'];US;6.3;214.0;2e-05
1464;tt0083965;Foxfire Light;Foxfire Light;1983;102.0;['Drama', 'Romance'];US;4.6;294.0;2e-05
180;tt0080432;Beyond Reasonable Doubt;Beyond Reasonable Doubt;1980;129.0;['Crime', 'Drama', 'Mystery'];GB;6.5;187.0;2e-05
3177;tt0088724;The Assault of the Present on the Rest of Time;Der Angriff der Gegenwart auf die übrige Zeit;1985;113.0;['Comedy', 'Drama'];US;6.8;160.0;2e-05
3915;tt0090686;Backlash;Backlash;1986;89.0;['Crime', 'Drama'];GB;5.9;175.0;2e-05
1441;tt0083914;Fake-Out;Fake-Out;1982;96.0;['Action', 'Comedy', 'Crime'];US;4.7;236.0;2e-05
3910;tt0090675;The Aurora Encounter;The Aurora Encounter;1986;90.0;['Comedy', 'Drama', 'Sci-Fi'];US;4.4;311.0;2e-05
3182;tt0088744;The Assam Garden;The Assam Garden;1985;92.0;['Drama'];US;6.7;186.0;2e-05
1015;tt0082685;Lovely But Deadly;Lovely But Deadly;1981;95.0;['Action', 'Drama', 'Thriller'];US;4.1;348.0;2e-05
3161;tt0088695;Alien Warrior;Alien Warrior;1986;100.0;['Action', 'Crime', 'Sci-Fi'];US;4.2;244.0;2e-05
989;tt0082620;Kiss Daddy Goodbye;Kiss Daddy Goodbye;1981;92.0;['Horror'];US;3.7;311.0;2e-05
3773;tt0090199;Treasure Island;Treasure Island;1986;115.0;['Adventure', 'Fantasy'];US;6.3;234.0;2e-05
178;tt0080427;Below the Belt;Below the Belt;1980;91.0;['Action', 'Comedy', 'Drama'];US;5.3;213.0;2e-05
3992;tt0090871;Camorra (A Story of Streets, Women and Crime);Un complicato intrigo di donne, vicoli e delitti;1985;115.0;['Crime', 'Drama'];US;5.7;285.0;2e-05
1519;tt0084123;Imperative;Imperativ;1982;102.0;['Drama'];US;6.7;148.0;2e-05
