;tconst;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres;averageRating;numVotes
227;tt0080002;movie;Ten Tigers of Kwangtung;Guangdong shi hu xing yi wu xi;False;1980;;91.0;['Action', 'Drama'];6.4;489.0
228;tt0080014;movie;There Goes the Bride;There Goes the Bride;False;1980;;88.0;['Comedy'];3.4;143.0
229;tt0080031;movie;Tom Horn;Tom Horn;False;1980;;98.0;['Biography', 'Crime', 'Drama'];6.8;5470.0
230;tt0080041;movie;All Stars;Tous vedettes!;False;1980;;120.0;['Comedy', 'Musical', 'Romance'];6.3;90.0
231;tt0080052;movie;Ty pomnish?;Ty pomnish?;False;1980;;88.0;['Drama', 'Romance', 'War'];6.8;11.0
232;tt0080054;movie;La tía Alejandra;La tía Alejandra;False;1980;;98.0;['Drama', 'Horror', 'Mystery'];7.0;385.0
233;tt0080071;movie;Utolsó elötti ítélet;Utolsó elötti ítélet;False;1980;;91.0;['Drama'];6.4;10.0
234;tt0080072;movie;Utrenniy obkhod;Utrenniy obkhod;False;1980;;98.0;['Drama'];6.6;38.0
235;tt0080073;movie;V moey smerti proshu vinit Klavu K.;V moey smerti proshu vinit Klavu K.;False;1980;;76.0;['Drama', 'Romance'];7.2;403.0
236;tt0080075;movie;Madness;Vacanze per un massacro;False;1980;;85.0;['Action', 'Crime', 'Drama'];5.4;559.0
237;tt0080082;movie;Vasárnapi szülök;Vasárnapi szülök;False;1980;;106.0;['Drama'];7.1;63.0
238;tt0080083;movie;Vavilon XX;Vavilon XX;False;1980;;100.0;['Drama'];7.6;276.0
239;tt0080086;movie;Only Their Clothes Are Old;Velhos São os Trapos;False;1981;;77.0;['Drama', 'Family'];;
240;tt0080089;movie;It's a World Full of Children;Verden er fuld af børn;False;1980;;93.0;['Drama'];5.9;19.0
241;tt0080107;movie;Vozvrashchenie chuvstv;Vozvrashchenie chuvstv;False;1980;;90.0;['Drama', 'Romance'];4.7;12.0
242;tt0080111;movie;Vtoraya vesna;Vtoraya vesna;False;1980;;86.0;['Drama'];6.3;14.0
243;tt0080121;movie;Warum die UFOs unseren Salat klauen;Warum die UFOs unseren Salat klauen;False;1980;;91.0;['Comedy', 'Romance', 'Sci-Fi'];5.1;47.0
244;tt0080144;movie;Woman Avenger;Shi mei chu ma;False;1980;;92.0;['Action'];6.8;87.0
245;tt0080153;movie;Wu zhuang yuan;Wu zhuang yuan;False;1980;;89.0;['Action', 'Drama'];6.6;89.0
246;tt0080164;movie;Your Ticket Is No Longer Valid;Your Ticket Is No Longer Valid;False;1981;;92.0;['Drama'];5.0;120.0
247;tt0080187;movie;Élve vagy halva;Élve vagy halva;False;1980;;80.0;['Drama', 'History', 'Western'];6.5;188.0
248;tt0080310;movie;Breaker Morant;'Breaker' Morant;False;1980;;107.0;['Drama', 'History', 'War'];7.8;13630.0
249;tt0080311;movie;...Maybe This Time;...Maybe This Time;False;1980;;96.0;['Drama'];6.7;45.0
250;tt0080312;movie;127 millones libres de impuestos;127 millones libres de impuestos;False;1981;;104.0;['Comedy'];6.3;49.0
251;tt0080314;movie;1958;1958;False;1980;;96.0;['Action', 'Crime', 'Drama'];5.6;91.0
252;tt0080316;movie;The Battle of Port Arthur;203 kochi;False;1980;;185.0;['Drama', 'History', 'War'];6.6;303.0
253;tt0080319;movie;9 to 5;Nine to Five;False;1980;;109.0;['Comedy'];6.9;34225.0
254;tt0080322;movie;Aakrosh;Aakrosh;False;1980;;144.0;['Crime', 'Drama', 'Music'];7.9;1051.0
255;tt0080323;movie;Abang;Abang;False;1981;;105.0;['Comedy', 'Drama', 'Family'];8.3;37.0
256;tt0080328;movie;Ach du lieber Harry;Ach du lieber Harry;False;1981;;85.0;['Comedy'];5.6;370.0
257;tt0080335;movie;Afternoon Breezes;Kazetachi no gogo;False;1980;;105.0;['Drama'];7.4;60.0
258;tt0080339;movie;Airplane!;Airplane!;False;1980;;88.0;['Comedy'];7.7;239128.0
259;tt0080341;movie;In Search of Famine;Akaler Sandhane;False;1981;;115.0;['Drama'];7.5;332.0
260;tt0080343;movie;Albert Pinto Ko Gussa Kyon Ata Hai;Albert Pinto Ko Gussa Kyon Ata Hai;False;1980;;110.0;['Comedy', 'Drama', 'Romance'];7.1;468.0
261;tt0080346;movie;The Alien Dead;The Alien Dead;False;1980;;74.0;['Comedy', 'Horror', 'Sci-Fi'];2.7;1167.0
262;tt0080354;movie;Alligator;Alligator;False;1980;;91.0;['Horror', 'Sci-Fi', 'Thriller'];6.1;13285.0
263;tt0080355;movie;The Boy Soldier;Allons z'enfants;False;1981;;118.0;['Drama', 'War'];7.1;240.0
264;tt0080360;movie;Altered States;Altered States;False;1980;;102.0;['Horror', 'Sci-Fi', 'Thriller'];6.9;35756.0
265;tt0080361;movie;L'altra donna;L'altra donna;False;1980;;87.0;['Drama'];7.1;18.0
266;tt0080362;movie;The Other Hell;L'altro inferno;False;1981;;88.0;['Horror', 'Thriller'];4.7;977.0
267;tt0080363;movie;Madame Olga's Pupils;Las alumnas de madame Olga;False;1981;;83.0;['Drama'];4.4;104.0
268;tt0080365;movie;American Gigolo;American Gigolo;False;1980;;117.0;['Crime', 'Drama', 'Mystery'];6.3;26164.0
269;tt0080366;movie;Carlota: Amor es... veneno;Carlota: Amor es... veneno;False;1981;;88.0;['Comedy'];5.2;24.0
270;tt0080373;movie;Light Years Away;Les années lumière;False;1981;;107.0;['Drama'];7.3;523.0
271;tt0080376;movie;Barsaat Ki Ek Raat;Barsaat Ki Ek Raat;False;1981;;142.0;['Romance', 'Thriller'];6.1;349.0
272;tt0080377;movie;Any Which Way You Can;Any Which Way You Can;False;1980;;116.0;['Action', 'Comedy'];6.1;19697.0
273;tt0080379;movie;Cannibals in the Streets;Apocalypse domani;False;1980;;96.0;['Drama', 'Fantasy', 'Horror'];5.5;3845.0
274;tt0080380;movie;The Apple;The Apple;False;1980;;90.0;['Music', 'Musical', 'Sci-Fi'];4.3;2358.0
275;tt0080384;movie;Arrivano i bersaglieri;Arrivano i bersaglieri;False;1980;;120.0;['Comedy', 'Drama'];6.9;75.0
276;tt0080386;movie;Asa Branca: A Brazilian Dream;Asa Branca: Um Sonho Brasileiro;False;1980;;90.0;['Comedy', 'Sport'];6.2;72.0
277;tt0080388;movie;Atlantic City;Atlantic City;False;1980;;104.0;['Crime', 'Drama', 'Romance'];7.3;17002.0
278;tt0080393;movie;Attila flagello di Dio;Attila flagello di Dio;False;1982;;91.0;['Comedy', 'History'];6.4;1630.0
279;tt0080396;movie;Augh! Augh!;Augh! Augh!;False;1980;;90.0;['Comedy'];;
280;tt0080399;movie;Las aventuras de Enrique y Ana;Las aventuras de Enrique y Ana;False;1981;;91.0;['Adventure', 'Family', 'Musical'];4.4;136.0
281;tt0080401;movie;The Warning;L'avvertimento;False;1980;;108.0;['Crime', 'Drama'];6.4;189.0
282;tt0080402;movie;The Awakening;The Awakening;False;1980;;105.0;['Horror'];4.8;2485.0
283;tt0080403;movie;Aziza;Aziza;False;1980;;95.0;['Drama'];6.7;40.0
284;tt0080404;movie;Evening Rain;Ba shan ye yu;False;1980;;86.0;['Drama'];7.5;113.0
285;tt0080406;movie;Babylon;Babylon;False;1980;;95.0;['Drama'];7.4;1694.0
286;tt0080408;movie;Bad Timing: A Sensual Obsession;Bad Timing;False;1980;;123.0;['Drama', 'Mystery', 'Thriller'];6.9;9071.0
287;tt0080409;movie;Village in the Jungle;Baddegama;False;1980;;130.0;['Drama'];7.7;114.0
288;tt0080410;movie;Bai fa mo nu chuan;Bai fa mo nu chuan;False;1980;;93.0;['Action', 'Drama'];6.5;29.0
289;tt0080411;movie;Ballagás;Ballagás;False;1981;;96.0;['Drama'];6.4;51.0
290;tt0080412;movie;The Baltimore Bullet;The Baltimore Bullet;False;1980;;103.0;['Comedy', 'Crime', 'Drama'];5.9;535.0
291;tt0080413;movie;Ban ye;Ban ye;False;1980;;87.0;['Comedy', 'Romance'];6.1;16.0
292;tt0080414;movie;Ban ye xiao zi;Ban ye xiao zi;False;1980;;83.0;['Action', 'Comedy'];5.6;24.0
293;tt0080415;movie;The Lady Banker;La banquière;False;1980;;131.0;['Comedy', 'Drama'];6.2;769.0
294;tt0080418;movie;The Children from Blue Lake Mountain;Barna från Blåsjöfjället;False;1980;;97.0;['Family'];5.1;66.0
295;tt0080419;movie;Barnens ö;Barnens ö;False;1980;;109.0;['Drama', 'Romance'];6.5;878.0
296;tt0080420;movie;Bat Without Wings;Wu yi bian fu;False;1980;;88.0;['Action', 'Mystery'];5.9;149.0
297;tt0080421;movie;Battle Beyond the Stars;Battle Beyond the Stars;False;1980;;104.0;['Action', 'Adventure', 'Sci-Fi'];5.5;9279.0
298;tt0080423;movie;Known Faces, Mixed Feelings;Bekende gezichten, gemengde gevoelens;False;1980;;94.0;['Drama'];;
299;tt0080425;movie;Bello di mamma;Bello di mamma;False;1980;;90.0;['Comedy'];5.2;28.0
300;tt0080427;movie;Below the Belt;Below the Belt;False;1980;;91.0;['Action', 'Comedy', 'Drama'];5.2;213.0
301;tt0080428;movie;The Gang Next Door;De bende van hiernaast;False;1980;;102.0;['Drama', 'Family'];7.1;89.0
302;tt0080430;movie;Berlin Chamissoplatz;Berlin Chamissoplatz;False;1980;;112.0;['Drama', 'Romance'];6.9;143.0
303;tt0080431;movie;Beyond Evil;Beyond Evil;False;1980;;94.0;['Horror'];4.1;887.0
304;tt0080432;movie;Beyond Reasonable Doubt;Beyond Reasonable Doubt;False;1980;;129.0;['Crime', 'Drama', 'Mystery'];6.5;187.0
305;tt0080434;movie;Bez milosci;Bez milosci;False;1980;;103.0;['Drama'];6.8;48.0
306;tt0080435;movie;Bhavni Bhavai;Bhavni Bhavai;False;1981;;135.0;['Comedy', 'Drama'];7.1;137.0
307;tt0080436;movie;Battle Creek Brawl;Battle Creek Brawl;False;1980;;95.0;['Action', 'Comedy', 'Crime'];5.7;5444.0
308;tt0080437;movie;The Big Red One;The Big Red One;False;1980;;113.0;['Drama', 'War'];7.1;20048.0
309;tt0080438;movie;Satan's Baby Doll;La bimba di Satana;False;1982;;75.0;['Horror'];4.0;707.0
310;tt0080439;movie;The Taming of the Scoundrel;Il bisbetico domato;False;1980;;107.0;['Comedy', 'Romance'];7.6;8412.0
311;tt0080440;movie;The Black Cat;Gatto nero;False;1981;;92.0;['Horror'];5.8;3896.0
312;tt0080441;movie;Black Jack;Asalto al casino;False;1981;;104.0;['Action', 'Crime'];4.0;54.0
313;tt0080442;movie;The Black Marble;The Black Marble;False;1980;;113.0;['Comedy', 'Crime', 'Drama'];6.2;703.0
314;tt0080446;movie;Blood Money;Blood Money;False;1980;;62.0;['Crime', 'Drama'];6.2;27.0
315;tt0080447;movie;The Blood of Hussain;The Blood of Hussain;False;1980;;112.0;['Drama'];6.9;134.0
316;tt0080448;movie;Toxic Zombies;Bloodeaters;False;1980;;89.0;['Horror'];3.9;1022.0
317;tt0080450;movie;Blow Job;Blow Job;False;1980;;78.0;['Drama', 'Horror', 'Mystery'];5.2;149.0
318;tt0080453;movie;The Blue Lagoon;The Blue Lagoon;False;1980;;104.0;['Adventure', 'Drama', 'Romance'];5.8;70784.0
319;tt0080455;movie;The Blues Brothers;The Blues Brothers;False;1980;;133.0;['Action', 'Adventure', 'Comedy'];7.9;199673.0
320;tt0080456;movie;Blues for E. F. B.;Blues pro EFB;False;1980;;85.0;['Comedy', 'Musical'];;
321;tt0080459;movie;Bolshaya-malaya voyna;Bolshaya-malaya voyna;False;1980;;91.0;['Action', 'History'];5.8;10.0
322;tt0080461;movie;Bon Voyage, Charlie Brown (and Don't Come Back!!);Bon Voyage, Charlie Brown (and Don't Come Back!!);False;1980;;75.0;['Adventure', 'Animation', 'Comedy'];7.2;3253.0
323;tt0080464;movie;The Boogey Man;The Boogey Man;False;1980;;82.0;['Horror'];4.6;4416.0
324;tt0080465;movie;Borderline;Borderline;False;1980;;99.0;['Action', 'Drama'];6.0;2108.0
325;tt0080466;movie;Le borgne;Le borgne;False;1980;;72.0;['Drama'];7.4;8.0
326;tt0080469;movie;Breaking Glass;Breaking Glass;False;1980;;104.0;['Drama', 'Musical'];6.8;1389.0
327;tt0080470;movie;International Prostitution;International Prostitution: Brigade criminelle;False;1980;;88.0;['Drama'];5.4;48.0
328;tt0080472;movie;Bronco Billy;Bronco Billy;False;1980;;116.0;['Action', 'Adventure', 'Comedy'];6.1;12002.0
329;tt0080473;movie;Brothers and Sisters;Brothers and Sisters;False;1980;;96.0;['Drama'];5.9;34.0
330;tt0080474;movie;Brubaker;Brubaker;False;1980;;131.0;['Crime', 'Drama'];7.1;18243.0
331;tt0080475;movie;Bruce, King of Kung Fu;Zui she xiao zi;False;1980;;86.0;['Action', 'Drama'];6.2;113.0
332;tt0080478;movie;Buitres sobre la ciudad;Buitres sobre la ciudad;False;1981;;90.0;['Action', 'Crime'];5.7;57.0
333;tt0080480;movie;Burebista;Burebista;False;1980;;142.0;['Biography', 'Drama', 'History'];7.3;367.0
334;tt0080481;movie;Burning Rubber;Burning Rubber;False;1981;;85.0;['Action'];4.7;39.0
335;tt0080482;movie;Bye Bye Brazil;Bye Bye Brasil;False;1980;;100.0;['Drama'];7.4;1800.0
336;tt0080483;movie;Bystree sobstvennoy teni;Bystree sobstvennoy teni;False;1980;;91.0;['Drama', 'Sport'];6.2;18.0
337;tt0080484;movie;Bárbara;Bárbara;False;1980;;100.0;['Comedy', 'Drama', 'Musical'];6.8;38.0
338;tt0080485;movie;Cabo Blanco;Caboblanco;False;1980;;91.0;['Action', 'Adventure', 'Crime'];5.4;1185.0
339;tt0080486;movie;Devil Hunter;El caníbal;False;1980;;102.0;['Horror'];3.5;1430.0
340;tt0080487;movie;Caddyshack;Caddyshack;False;1980;;98.0;['Comedy', 'Sport'];7.2;118332.0
341;tt0080488;movie;Café Express;Café Express;False;1980;;100.0;['Comedy'];7.1;616.0
342;tt0080489;movie;La Cage aux Folles II;La cage aux folles II;False;1980;;101.0;['Comedy'];5.8;2083.0
343;tt0080492;movie;Can't Stop the Music;Can't Stop the Music;False;1980;;124.0;['Biography', 'Comedy', 'Musical'];4.2;4182.0
344;tt0080493;movie;El canto de la cigarra;El canto de la cigarra;False;1980;;;['Comedy'];4.4;28.0
345;tt0080494;movie;Mercenaries' Trap;Capcana mercenarilor;False;1981;;111.0;['Adventure', 'Drama', 'War'];7.7;416.0
346;tt0080495;movie;La capilla ardiente;La capilla ardiente;False;1981;;90.0;['Drama', 'Fantasy', 'Horror'];5.5;18.0
347;tt0080496;movie;Cara quemada;Cara quemada;False;1980;;86.0;['Mystery'];;
348;tt0080498;movie;Cariñosamente infiel;Cariñosamente infiel;False;1981;;100.0;['Comedy'];5.0;12.0
349;tt0080499;movie;The Beasts' Carnival;El carnaval de las bestias;False;1980;;91.0;['Crime', 'Horror'];5.8;395.0
350;tt0080500;movie;Carny;Carny;False;1980;;107.0;['Drama'];6.3;2210.0
351;tt0080501;movie;Car Crash;Car Crash;False;1981;;95.0;['Action'];3.9;138.0
352;tt0080503;movie;House on the Edge of the Park;La casa sperduta nel parco;False;1980;;91.0;['Horror', 'Thriller'];5.7;5397.0
353;tt0080504;movie;Il casinista;Il casinista;False;1980;;82.0;['Comedy'];6.0;70.0
354;tt0080506;movie;Cataclysm;Cataclysm;False;1980;;94.0;['Horror'];3.9;666.0
355;tt0080508;movie;Cecilia;Cecilia;False;1982;;127.0;['Drama'];5.9;143.0
356;tt0080509;movie;Celles qu'on n'a pas eues...;Celles qu'on n'a pas eues...;False;1981;;105.0;['Comedy'];5.7;143.0
357;tt0080510;movie;Un cero a la izquierda;Un cero a la izquierda;False;1980;;84.0;['Comedy'];4.1;10.0
358;tt0080511;movie;Certaines nouvelles;Certaines nouvelles;False;1980;;97.0;['Comedy', 'Drama'];6.7;29.0
359;tt0080512;movie;Iron Chain Assassin;Cha chi nan fei;False;1980;;96.0;['Action', 'Drama', 'Mystery'];6.4;137.0
360;tt0080513;movie;The Chain Reaction;The Chain Reaction;False;1980;;92.0;['Action', 'Drama', 'Sci-Fi'];5.4;1038.0
361;tt0080514;movie;Chakra;Chakra;False;1981;;140.0;['Action'];7.1;168.0
362;tt0080515;movie;A Change of Seasons;A Change of Seasons;False;1980;;102.0;['Comedy', 'Drama'];5.2;1054.0
363;tt0080516;movie;The Changeling;The Changeling;False;1980;;107.0;['Horror', 'Mystery'];7.2;35406.0
364;tt0080517;movie;La chapelle;La chapelle;False;1980;;80.0;['Drama'];;
365;tt0080518;movie;Charlotte;Charlotte;False;1981;;96.0;['Biography', 'Drama', 'War'];6.7;117.0
366;tt0080519;movie;Cheaper to Keep Her;Cheaper to Keep Her;False;1980;;92.0;['Comedy'];5.1;166.0
367;tt0080520;movie;Cheech and Chong's Next Movie;Cheech and Chong's Next Movie;False;1980;;99.0;['Comedy', 'Crime', 'Sci-Fi'];6.0;14239.0
368;tt0080523;movie;Les chiens chauds;Les chiens chauds;False;1980;;97.0;['Comedy', 'Crime'];4.9;58.0
369;tt0080525;movie;Children of Babylon;Children of Babylon;False;1980;;122.0;['Drama'];7.5;9.0
370;tt0080527;movie;The Children;The Children;False;1980;;93.0;['Horror', 'Sci-Fi'];5.4;2325.0
371;tt0080529;movie;Rendezvous with Death;Qing tie;False;1980;;98.0;['Action', 'Adventure', 'Mystery'];6.7;134.0
372;tt0080530;movie;Everything Happens to Me;Chissà perché... capitano tutte a me;False;1980;;99.0;['Action', 'Comedy', 'Family'];5.8;2875.0
373;tt0080531;movie;Christmas Mountain;Christmas Mountain;False;1981;;90.0;['Adventure', 'Drama', 'Family'];6.6;117.0
374;tt0080536;movie;Obsession;Circle of Two;False;1981;;106.0;['Drama'];5.7;647.0
375;tt0080537;movie;Circus maximus;Circus maximus;False;1980;;99.0;['Drama', 'War'];6.7;42.0
376;tt0080538;movie;The Circus Casablanca;Cirkus Casablanca;False;1981;;96.0;['Comedy', 'Drama', 'Family'];5.8;199.0
377;tt0080539;movie;City of Women;La città delle donne;False;1980;;139.0;['Comedy', 'Drama', 'Fantasy'];6.9;7474.0
378;tt0080541;movie;Clara and the Why Not;Clara et les Chics Types;False;1981;;110.0;['Comedy', 'Drama', 'Music'];5.7;467.0
379;tt0080542;movie;Clarence and Angel;Clarence and Angel;False;1980;;72.0;['Drama'];5.8;18.0
380;tt0080545;movie;Cloud Dancer;Cloud Dancer;False;1980;;104.0;['Adventure', 'Drama'];5.2;218.0
381;tt0080546;movie;The Club;The Club;False;1980;;96.0;['Comedy', 'Drama', 'Sport'];6.9;1069.0
382;tt0080547;movie;Cma;Cma;False;1980;;100.0;['Drama'];6.9;176.0
383;tt0080549;movie;Coal Miner's Daughter;Coal Miner's Daughter;False;1980;;124.0;['Biography', 'Drama', 'Music'];7.5;19026.0
384;tt0080550;movie;Coast to Coast;Coast to Coast;False;1980;;95.0;['Comedy', 'Drama', 'Romance'];5.2;443.0
385;tt0080551;movie;Cocaína;Cocaína;False;1980;;77.0;['Comedy'];4.5;16.0
386;tt0080552;movie;Cocktail Molotov;Cocktail Molotov;False;1980;;100.0;['Drama'];6.0;142.0
387;tt0080554;movie;Pals;Colegas;False;1982;;117.0;['Drama'];6.4;573.0
388;tt0080555;movie;The Traveling Companion;La compagna di viaggio;False;1980;;94.0;['Comedy'];4.0;151.0
389;tt0080556;movie;The Competition;The Competition;False;1980;;123.0;['Drama', 'Music', 'Romance'];6.6;2475.0
390;tt0080557;movie;Con... fusion;Con... fusione;False;1980;;100.0;['Drama'];;
391;tt0080560;movie;The Conquest of Paradise;La conquista del paraíso;False;1981;;103.0;['Drama'];6.5;49.0
392;tt0080561;movie;The Constant Factor;Constans;False;1980;;87.0;['Drama'];7.2;967.0
393;tt0080562;movie;Les contes de La Fontaine;Les contes de La Fontaine;False;1980;;;['Comedy'];5.0;47.0
394;tt0080563;movie;The Other One;Conversa Acabada;False;1981;;100.0;['Biography', 'Drama', 'Romance'];6.3;102.0
395;tt0080565;movie;The Umbrella Coup;Le coup du parapluie;False;1980;;98.0;['Adventure', 'Comedy', 'Crime'];6.6;2752.0
396;tt0080569;movie;Cruising;Cruising;False;1980;;102.0;['Crime', 'Drama', 'Mystery'];6.5;23915.0
397;tt0080570;movie;Cruz de olvido;Cruz de olvido;False;1984;;92.0;['Comedy', 'Drama', 'Musical'];;
398;tt0080571;movie;The Red Horse;Crveniot konj;False;1981;;137.0;['Drama', 'History', 'War'];7.4;77.0
399;tt0080575;movie;Crónicas del bromuro;Crónicas del bromuro;False;1980;;87.0;['Comedy'];4.3;17.0
400;tt0080576;movie;Potteries;Cserepek;False;1981;;91.0;['Drama'];6.2;22.0
401;tt0080577;movie;Csontváry;Csontváry;False;1980;;112.0;['Drama'];7.0;224.0
402;tt0080580;movie;Cuba Crossing;Cuba Crossing;False;1980;;90.0;['Action'];3.9;209.0
403;tt0080581;movie;Cukrová bouda;Cukrová bouda;False;1981;;85.0;['Drama', 'War'];7.1;24.0
404;tt0080583;movie;Du zhou;Du zhou;False;1985;;85.0;['Horror'];4.2;17.0
405;tt0080584;movie;Cutting Loose;Cutting Loose;False;1980;;97.0;['Comedy', 'Drama'];5.7;26.0
406;tt0080585;movie;Los cántabros;Los cántabros;False;1980;;107.0;['Adventure'];5.8;36.0
407;tt0080586;movie;Dach überm Kopf;Dach überm Kopf;False;1980;;109.0;['Romance'];6.5;23.0
408;tt0080591;movie;Damy priglashayut kavalerov;Damy priglashayut kavalerov;False;1981;;76.0;['Comedy', 'Drama', 'Romance'];6.5;170.0
409;tt0080599;movie;Dead Man's Float;Dead Man's Float;False;1980;;75.0;['Crime', 'Drama'];5.7;41.0
410;tt0080603;movie;Death Ship;Death Ship;False;1980;;91.0;['Adventure', 'Horror', 'Mystery'];4.8;4992.0
411;tt0080604;movie;Dedicated to...;Dedicatoria;False;1980;;97.0;['Drama', 'Romance'];5.9;57.0
412;tt0080605;movie;Defiance;Defiance;False;1980;;103.0;['Action', 'Crime', 'Drama'];6.1;1180.0
413;tt0080606;movie;Delitto a Porta Romana;Delitto a Porta Romana;False;1980;;92.0;['Comedy', 'Crime'];6.1;356.0
414;tt0080607;movie;Delusion;Delusion;False;1981;;82.0;['Horror'];4.3;261.0
415;tt0080608;movie;Demasiado para Gálvez;Demasiado para Gálvez;False;1981;;89.0;['Thriller'];5.8;21.0
416;tt0080610;movie;The Last Metro;Le dernier métro;False;1980;;131.0;['Drama', 'Romance', 'War'];7.4;14379.0
417;tt0080611;movie;Last Summer;Dernier été;False;1981;;85.0;['Drama'];7.5;53.0
418;tt0080612;movie;Desperado City;Desperado City;False;1981;;98.0;['Drama'];6.6;40.0
419;tt0080614;movie;Despido improcedente;Despido improcedente;False;1980;;80.0;['Comedy'];5.0;14.0
420;tt0080616;movie;Germany Pale Mother;Deutschland bleiche Mutter;False;1980;;123.0;['Drama', 'History', 'War'];7.2;783.0
421;tt0080619;movie;Deux lions au soleil;Deux lions au soleil;False;1980;;110.0;['Comedy', 'Drama'];6.2;34.0
422;tt0080621;movie;Shaolin Hellgate;Di san lei da dou;False;1980;;88.0;['Action', 'Adventure', 'Fantasy'];6.1;149.0
423;tt0080627;movie;Die Laughing;Die Laughing;False;1980;;108.0;['Adventure', 'Comedy', 'Crime'];4.7;303.0
424;tt0080628;movie;Dimorfo;Dimorfo;False;1980;;95.0;['Drama'];6.3;16.0
425;tt0080630;movie;Dirty Tricks;Dirty Tricks;False;1981;;95.0;['Comedy'];4.6;144.0
426;tt0080631;movie;Dirty Picture;Dirty Picture;False;1980;;78.0;['Drama'];5.4;17.0
427;tt0080633;movie;The Disco of Love;La discoteca del amor;False;1980;;90.0;['Comedy', 'Romance'];4.9;73.0
428;tt0080634;movie;Divine Madness;Divine Madness;False;1980;;95.0;['Comedy', 'Documentary', 'Music'];7.0;908.0
429;tt0080635;movie;El divorcio que viene;El divorcio que viene;False;1980;;106.0;['Comedy'];5.0;44.0
430;tt0080636;movie;We're Going to Eat You;Dei yuk mo moon;False;1980;;90.0;['Action', 'Comedy', 'Horror'];6.5;941.0
431;tt0080638;movie;Do Aur Do Paanch;Do Aur Do Paanch;False;1980;;132.0;['Action', 'Comedy', 'Drama'];6.9;1039.0
432;tt0080640;movie;Do It with the Pamango;Una moglie, due amici, quattro amanti;False;1980;;90.0;['Comedy'];5.8;25.0
433;tt0080641;movie;The Dogs of War;The Dogs of War;False;1980;;119.0;['Action', 'Adventure', 'Drama'];6.3;8677.0
434;tt0080642;movie;Dolce... calda Lisa;Dolce... calda Lisa;False;1980;;84.0;['Drama'];5.2;120.0
435;tt0080644;movie;Don Juan, Karl-Liebknecht-Straße 78;Don Juan, Karl-Liebknecht-Straße 78;False;1980;;99.0;['Drama'];6.0;12.0
436;tt0080645;movie;Don't Answer the Phone!;Don't Answer the Phone!;False;1980;;94.0;['Horror', 'Thriller'];4.8;1980.0
