,Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,region,averageRating,numVotes,weight_average
633,633,tt0081633,Time Bandits,Time Bandits,1981,116.0,"['Adventure', 'Comedy', 'Fantasy']",US,6.9,64150.0,0.0068
3591,3591,tt0089767,Pale Rider,Pale Rider,1985,115.0,"['Drama', 'Western']",US,7.3,60050.0,0.00673
2778,2778,tt0087553,The Killing Fields,The Killing Fields,1984,141.0,"['Biography', 'Drama', 'History']",US,7.8,55849.0,0.00669
6105,6105,tt0095963,Red Heat,Red Heat,1988,104.0,"['Action', 'Comedy', 'Crime']",US,6.1,71317.0,0.00668
5917,5917,tt0095497,The Last Temptation of Christ,The Last Temptation of Christ,1988,164.0,['Drama'],US,7.5,57956.0,0.00667
778,778,tt0082158,Chariots of Fire,Chariots of Fire,1981,125.0,"['Biography', 'Drama', 'Sport']",US,7.1,60809.0,0.00663
5128,5128,tt0093565,Moonstruck,Moonstruck,1987,102.0,"['Comedy', 'Drama', 'Romance']",US,7.1,60390.0,0.00658
3259,3259,tt0088933,Cocoon,Cocoon,1985,117.0,"['Comedy', 'Drama', 'Sci-Fi']",US,6.7,63966.0,0.00658
3985,3985,tt0090859,Cobra,Cobra,1986,87.0,"['Action', 'Crime', 'Thriller']",US,5.8,73683.0,0.00656
6317,6317,tt0096487,Young Guns,Young Guns,1988,107.0,"['Action', 'Western']",US,6.8,62465.0,0.00652
3472,3472,tt0089469,Legend,Legend,1985,94.0,"['Adventure', 'Fantasy', 'Romance']",US,6.3,66790.0,0.00646
5187,5187,tt0093693,Overboard,Overboard,1987,112.0,"['Comedy', 'Romance']",US,6.9,60799.0,0.00644
2194,2194,tt0086006,Never Say Never Again,Never Say Never Again,1983,134.0,"['Action', 'Adventure', 'Thriller']",US,6.1,68589.0,0.00642
900,900,tt0082418,Friday the 13th Part 2,Friday the 13th Part 2,1981,87.0,"['Horror', 'Mystery', 'Thriller']",US,6.0,69237.0,0.00638
344,344,tt0080801,The Gods Must Be Crazy,The Gods Must Be Crazy,1980,109.0,"['Adventure', 'Comedy']",US,7.3,56529.0,0.00634
4466,4466,tt0091949,Short Circuit,Short Circuit,1986,98.0,"['Comedy', 'Family', 'Sci-Fi']",US,6.6,62510.0,0.00634
3548,3548,tt0089670,National Lampoon's European Vacation,National Lampoon's European Vacation,1985,95.0,"['Adventure', 'Comedy']",US,6.2,66609.0,0.00634
6989,6989,tt0098384,Steel Magnolias,Steel Magnolias,1989,117.0,"['Comedy', 'Drama', 'Romance']",US,7.3,56375.0,0.00632
4996,4996,tt0093260,Innerspace,Innerspace,1987,120.0,"['Action', 'Adventure', 'Comedy']",US,6.8,60467.0,0.00631
192,192,tt0080453,The Blue Lagoon,The Blue Lagoon,1980,104.0,"['Adventure', 'Drama', 'Romance']",US,5.8,70875.0,0.00631
521,521,tt0081283,Ordinary People,Ordinary People,1980,124.0,['Drama'],US,7.7,52577.0,0.00622
1632,1632,tt0084434,An Officer and a Gentleman,An Officer and a Gentleman,1982,124.0,"['Drama', 'Romance']",US,7.0,57192.0,0.00615
746,746,tt0082085,Blow Out,Blow Out,1981,108.0,"['Crime', 'Drama', 'Mystery']",US,7.4,54126.0,0.00615
3632,3632,tt0089853,The Purple Rose of Cairo,The Purple Rose of Cairo,1985,82.0,"['Comedy', 'Fantasy', 'Romance']",US,7.7,51960.0,0.00614
4034,4034,tt0090967,Down by Law,Down by Law,1986,107.0,"['Comedy', 'Crime', 'Drama']",US,7.7,51941.0,0.00614
7126,7126,tt0098724,"Sex, Lies, and Videotape","Sex, Lies, and Videotape",1989,100.0,['Drama'],US,7.2,55472.0,0.00613
6308,6308,tt0096463,Working Girl,Working Girl,1988,113.0,"['Comedy', 'Drama', 'Romance']",US,6.8,57954.0,0.00605
5804,5804,tt0095250,The Big Blue,Le grand bleu,1988,168.0,"['Adventure', 'Drama', 'Sport']",US,7.5,52014.0,0.00599
5600,5600,tt0094812,Bull Durham,Bull Durham,1988,108.0,"['Comedy', 'Romance', 'Sport']",US,7.0,55136.0,0.00593
6353,6353,tt0096764,The Adventures of Baron Munchausen,The Adventures of Baron Munchausen,1988,126.0,"['Adventure', 'Comedy', 'Fantasy']",US,7.1,53853.0,0.00587
3554,3554,tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,87.0,['Horror'],US,5.4,70608.0,0.00586
6517,6517,tt0097202,The Killer,Dip huet seung hung,1989,111.0,"['Action', 'Crime', 'Drama']",US,7.8,48722.0,0.00584
3601,3601,tt0089791,Pee-wee's Big Adventure,Pee-wee's Big Adventure,1985,91.0,"['Adventure', 'Comedy', 'Family']",US,7.0,53693.0,0.00577
571,571,tt0081455,Scanners,Scanners,1981,103.0,"['Horror', 'Sci-Fi', 'Thriller']",US,6.7,56021.0,0.00576
3897,3897,tt0090633,An American Tail,An American Tail,1986,80.0,"['Adventure', 'Animation', 'Comedy']",US,6.9,54036.0,0.00573
5768,5768,tt0095174,Frantic,Frantic,1988,120.0,"['Crime', 'Drama', 'Mystery']",US,6.9,54114.0,0.00573
6941,6941,tt0098282,"See No Evil, Hear No Evil","See No Evil, Hear No Evil",1989,103.0,"['Comedy', 'Crime']",US,6.8,54918.0,0.00573
321,321,tt0080745,Flash Gordon,Flash Gordon,1980,111.0,"['Action', 'Adventure', 'Sci-Fi']",US,6.5,57036.0,0.00569
4290,4290,tt0091541,The Money Pit,The Money Pit,1986,91.0,['Comedy'],US,6.4,57585.0,0.00566
7081,7081,tt0098627,Weekend at Bernie's,Weekend at Bernie's,1989,97.0,"['Adventure', 'Comedy', 'Crime']",US,6.4,57472.0,0.00565
2943,2943,tt0087985,Red Dawn,Red Dawn,1984,114.0,"['Action', 'Drama', 'Thriller']",US,6.3,58173.0,0.00563
2858,2858,tt0087781,The Natural,The Natural,1984,138.0,"['Drama', 'Sport']",US,7.4,49492.0,0.00562
6414,6414,tt0096933,Black Rain,Black Rain,1989,125.0,"['Action', 'Crime', 'Thriller']",US,6.6,55422.0,0.00562
3355,3355,tt0089155,Fletch,Fletch,1985,98.0,"['Comedy', 'Crime', 'Mystery']",US,6.9,52914.0,0.00561
7076,7076,tt0098621,The War of the Roses,The War of the Roses,1989,116.0,"['Comedy', 'Romance']",US,6.8,53581.0,0.0056
1741,1741,tt0084707,Sophie's Choice,Sophie's Choice,1982,150.0,"['Drama', 'Romance']",US,7.5,48547.0,0.00559
4119,4119,tt0091149,The Great Mouse Detective,The Great Mouse Detective,1986,74.0,"['Adventure', 'Animation', 'Family']",US,7.2,50235.0,0.00555
2471,2471,tt0086837,2010: The Year We Make Contact,2010: The Year We Make Contact,1984,116.0,"['Adventure', 'Mystery', 'Sci-Fi']",US,6.7,53801.0,0.00554
6693,6693,tt0097659,Kickboxer,Kickboxer,1989,97.0,"['Action', 'Sport', 'Thriller']",US,6.4,56246.0,0.00553
2950,2950,tt0088000,Revenge of the Nerds,Revenge of the Nerds,1984,90.0,['Comedy'],US,6.6,54472.0,0.00552
2353,2353,tt0086393,Superman III,Superman III,1983,125.0,"['Action', 'Adventure', 'Comedy']",US,5.0,70800.0,0.00544
3442,3442,tt0089370,The Jewel of the Nile,The Jewel of the Nile,1985,106.0,"['Action', 'Adventure', 'Comedy']",US,6.1,57834.0,0.00542
6845,6845,tt0098067,Parenthood,Parenthood,1989,124.0,"['Comedy', 'Drama']",US,7.0,50251.0,0.0054
4144,4144,tt0091217,Hoosiers,Hoosiers,1986,114.0,"['Drama', 'Sport']",US,7.4,47522.0,0.0054
4140,4140,tt0091209,The Hitcher,The Hitcher,1986,97.0,"['Action', 'Thriller']",US,7.2,48557.0,0.00537
5693,5693,tt0094964,Dead Ringers,Dead Ringers,1988,116.0,"['Drama', 'Horror', 'Thriller']",US,7.2,47904.0,0.0053
949,949,tt0082517,History of the World: Part I,History of the World: Part I,1981,92.0,"['Comedy', 'History', 'Musical']",US,6.8,50060.0,0.00523
6690,6690,tt0097647,The Karate Kid Part III,The Karate Kid Part III,1989,112.0,"['Action', 'Drama', 'Family']",US,5.3,64227.0,0.00523
5460,5460,tt0094336,Withnail & I,Withnail & I,1987,107.0,"['Comedy', 'Drama']",US,7.6,44335.0,0.00517
4074,4074,tt0091059,Flight of the Navigator,Flight of the Navigator,1986,90.0,"['Adventure', 'Comedy', 'Family']",US,6.9,48697.0,0.00516
2030,2030,tt0085549,Flashdance,Flashdance,1983,95.0,"['Drama', 'Music', 'Romance']",US,6.2,54144.0,0.00515
3032,3032,tt0088172,Starman,Starman,1984,115.0,"['Romance', 'Sci-Fi']",US,7.0,47935.0,0.00515
4111,4111,tt0091129,The Golden Child,The Golden Child,1986,94.0,"['Action', 'Adventure', 'Comedy']",US,5.9,56576.0,0.00513
6987,6987,tt0098382,Star Trek V: The Final Frontier,Star Trek V: The Final Frontier,1989,107.0,"['Action', 'Adventure', 'Fantasy']",US,5.5,60629.0,0.00512
1386,1386,tt0083767,Creepshow,Creepshow,1982,120.0,"['Comedy', 'Fantasy', 'Horror']",US,6.8,48589.0,0.00507
5377,5377,tt0094137,Three Men and a Baby,3 Men and a Baby,1987,102.0,"['Comedy', 'Drama', 'Family']",US,6.1,54090.0,0.00507
3748,3748,tt0090142,Teen Wolf,Teen Wolf,1985,91.0,"['Comedy', 'Fantasy', 'Romance']",US,6.1,54166.0,0.00507
3468,3468,tt0089457,Ladyhawke,Ladyhawke,1985,121.0,"['Adventure', 'Comedy', 'Drama']",US,6.9,47779.0,0.00506
4624,4624,tt0092493,Crocodile Dundee II,Crocodile Dundee II,1988,108.0,"['Action', 'Adventure', 'Comedy']",US,5.7,57779.0,0.00506
3329,3329,tt0089092,Enemy Mine,Enemy Mine,1985,108.0,"['Action', 'Adventure', 'Drama']",US,6.8,48389.0,0.00505
70,70,tt0078935,Cannibal Holocaust,Cannibal Holocaust,1980,95.0,"['Adventure', 'Horror']",US,5.8,56218.0,0.00501
2458,2458,tt0086637,Zelig,Zelig,1983,79.0,['Comedy'],US,7.7,42305.0,0.005
5825,5825,tt0095294,Hellbound: Hellraiser II,Hellbound: Hellraiser II,1988,97.0,"['Horror', 'Thriller']",US,6.4,50808.0,0.00499
1292,1292,tt0083530,Airplane II: The Sequel,Airplane II: The Sequel,1982,85.0,"['Comedy', 'Sci-Fi']",US,6.1,53242.0,0.00499
3704,3704,tt0090022,Silverado,Silverado,1985,133.0,"['Action', 'Crime', 'Drama']",US,7.2,44917.0,0.00497
6027,6027,tt0095776,Oliver & Company,Oliver & Company,1988,74.0,"['Adventure', 'Animation', 'Comedy']",US,6.6,48981.0,0.00496
3203,3203,tt0088794,Better Off Dead...,Better Off Dead...,1985,97.0,"['Comedy', 'Romance']",US,7.1,45410.0,0.00495
3712,3712,tt0090056,Spies Like Us,Spies Like Us,1985,102.0,"['Adventure', 'Comedy']",US,6.4,50031.0,0.00492
5186,5186,tt0093692,Over the Top,Over the Top,1987,93.0,"['Action', 'Drama', 'Sport']",US,5.8,55184.0,0.00491
6453,6453,tt0097027,Casualties of War,Casualties of War,1989,113.0,"['Action', 'Crime', 'Drama']",US,7.1,44811.0,0.00489
4428,4428,tt0091867,A Room with a View,A Room with a View,1985,117.0,"['Drama', 'Romance']",US,7.2,44120.0,0.00488
2678,2678,tt0087298,Friday the 13th: The Final Chapter,Friday the 13th: The Final Chapter,1984,91.0,"['Horror', 'Thriller']",US,6.0,52955.0,0.00488
6015,6015,tt0095742,A Nightmare on Elm Street 4: The Dream Master,A Nightmare on Elm Street 4: The Dream Master,1988,93.0,['Horror'],US,5.6,56662.0,0.00487
3617,3617,tt0089822,Police Academy 2: Their First Assignment,Police Academy 2: Their First Assignment,1985,87.0,['Comedy'],US,5.7,55688.0,0.00487
5990,5990,tt0095675,Women on the Verge of a Nervous Breakdown,"Mujeres al borde de un ataque de ""nervios""",1988,88.0,"['Comedy', 'Drama']",US,7.5,42020.0,0.00484
1808,1808,tt0084855,The Verdict,The Verdict,1982,129.0,['Drama'],US,7.7,40827.0,0.00483
1716,1716,tt0084649,The Secret of NIMH,The Secret of NIMH,1982,82.0,"['Adventure', 'Animation', 'Drama']",US,7.5,41669.0,0.0048
5810,5810,tt0095271,Halloween 4: The Return of Michael Myers,Halloween 4: The Return of Michael Myers,1988,88.0,"['Horror', 'Thriller']",US,5.8,53452.0,0.00476
4631,4631,tt0092513,Adventures in Babysitting,Adventures in Babysitting,1987,102.0,"['Adventure', 'Comedy', 'Crime']",US,6.9,44859.0,0.00475
792,792,tt0082186,Clash of the Titans,Clash of the Titans,1981,118.0,"['Action', 'Adventure', 'Family']",US,6.9,44819.0,0.00475
5805,5805,tt0095253,The Great Outdoors,The Great Outdoors,1988,91.0,['Comedy'],US,6.5,47507.0,0.00474
4676,4676,tt0092610,Bad Taste,Bad Taste,1987,91.0,"['Comedy', 'Horror', 'Sci-Fi']",US,6.5,47299.0,0.00472
1467,1467,tt0083972,Friday the 13th Part III,Friday the 13th Part III,1982,95.0,"['Horror', 'Thriller']",US,5.6,54499.0,0.00469
6188,6188,tt0096163,The Vanishing,Spoorloos,1988,107.0,"['Mystery', 'Thriller']",US,7.7,39450.0,0.00466
1307,1307,tt0083564,Annie,Annie,1982,126.0,"['Comedy', 'Drama', 'Family']",US,6.6,45904.0,0.00465
4133,4133,tt0091187,Heartbreak Ridge,Heartbreak Ridge,1986,130.0,"['Drama', 'War']",US,6.8,44386.0,0.00463
5261,5261,tt0093886,Roxanne,Roxanne,1987,107.0,"['Comedy', 'Romance']",US,6.6,45625.0,0.00462
2350,2350,tt0086383,Sudden Impact,Sudden Impact,1983,117.0,"['Action', 'Crime', 'Thriller']",US,6.6,45477.0,0.00461
285,285,tt0080661,Dressed to Kill,Dressed to Kill,1980,104.0,"['Crime', 'Drama', 'Mystery']",US,7.1,42324.0,0.00461
5224,5224,tt0093777,Prince of Darkness,Prince of Darkness,1987,102.0,['Horror'],US,6.7,44624.0,0.00459
2576,2576,tt0087050,Children of the Corn,Children of the Corn,1984,92.0,"['Horror', 'Thriller']",US,5.6,53084.0,0.00456
909,909,tt0082432,Gallipoli,Gallipoli,1981,110.0,"['Adventure', 'Drama', 'History']",US,7.4,39941.0,0.00454
5159,5159,tt0093640,No Way Out,No Way Out,1987,114.0,"['Action', 'Crime', 'Drama']",US,7.1,40907.0,0.00446
6482,6482,tt0097108,"The Cook, the Thief, His Wife & Her Lover","The Cook, the Thief, His Wife & Her Lover",1989,124.0,"['Crime', 'Drama']",US,7.5,38474.0,0.00443
4534,4534,tt0092106,The Transformers: The Movie,The Transformers: The Movie,1986,84.0,"['Action', 'Adventure', 'Animation']",US,7.2,39987.0,0.00442
5692,5692,tt0094963,The Dead Pool,The Dead Pool,1988,91.0,"['Action', 'Crime', 'Mystery']",US,6.2,46269.0,0.00441
2791,2791,tt0087597,The Last Starfighter,The Last Starfighter,1984,101.0,"['Action', 'Adventure', 'Sci-Fi']",US,6.7,42900.0,0.00441
6362,6362,tt0096787,All Dogs Go to Heaven,All Dogs Go to Heaven,1989,84.0,"['Adventure', 'Animation', 'Comedy']",US,6.7,42346.0,0.00436
422,422,tt0080979,Kagemusha,Kagemusha,1980,180.0,"['Drama', 'History', 'War']",US,7.9,35879.0,0.00435
1457,1457,tt0083946,Fitzcarraldo,Fitzcarraldo,1982,158.0,"['Adventure', 'Drama']",US,8.0,35330.0,0.00434
3037,3037,tt0088184,Stranger Than Paradise,Stranger Than Paradise,1984,89.0,"['Comedy', 'Drama']",US,7.4,38048.0,0.00432
6936,6936,tt0098273,Sea of Love,Sea of Love,1989,113.0,"['Crime', 'Drama', 'Mystery']",US,6.8,41221.0,0.0043
6736,6736,tt0097770,Lock Up,Lock Up,1989,109.0,"['Action', 'Crime', 'Drama']",US,6.4,43547.0,0.00428
6502,6502,tt0097162,Dead Calm,Dead Calm,1989,96.0,"['Horror', 'Thriller']",US,6.8,40999.0,0.00428
2069,2069,tt0085636,Halloween III: Season of the Witch,Halloween III: Season of the Witch,1982,98.0,"['Horror', 'Mystery', 'Sci-Fi']",US,5.1,54674.0,0.00428
1955,1955,tt0085382,Cujo,Cujo,1983,93.0,"['Horror', 'Thriller']",US,6.0,46393.0,0.00427
3445,3445,tt0089374,Police Story,Ging chaat goo si,1985,100.0,"['Action', 'Comedy', 'Crime']",US,7.5,36985.0,0.00426
5144,5144,tt0093605,Near Dark,Near Dark,1987,94.0,['Horror'],US,6.9,40237.0,0.00426
4084,4084,tt0091080,Friday the 13th Part VI: Jason Lives,Jason Lives: Friday the 13th Part VI,1986,86.0,"['Horror', 'Thriller']",US,6.0,45828.0,0.00422
6531,6531,tt0097240,Drugstore Cowboy,Drugstore Cowboy,1989,101.0,"['Crime', 'Drama']",US,7.3,37475.0,0.0042
4667,4667,tt0092593,"Goodbye, Children",Au revoir les enfants,1987,104.0,"['Drama', 'War']",US,8.0,34105.0,0.00419
3715,3715,tt0090060,St. Elmo's Fire,St. Elmo's Fire,1985,110.0,"['Drama', 'Romance']",US,6.3,42766.0,0.00414
1892,1892,tt0085244,The Big Chill,The Big Chill,1983,105.0,"['Comedy', 'Drama']",US,7.1,38016.0,0.00414
1669,1669,tt0084522,Porky's,Porky's,1981,94.0,['Comedy'],US,6.2,43207.0,0.00411
748,748,tt0082089,Body Heat,Body Heat,1981,113.0,"['Crime', 'Drama', 'Romance']",US,7.4,36120.0,0.0041
6259,6259,tt0096332,The Unbearable Lightness of Being,The Unbearable Lightness of Being,1988,171.0,"['Drama', 'Romance']",US,7.3,36517.0,0.00409
2948,2948,tt0087995,Repo Man,Repo Man,1984,92.0,"['Action', 'Comedy', 'Crime']",US,6.9,37949.0,0.00402
7182,7182,tt0099763,Henry: Portrait of a Serial Killer,Henry: Portrait of a Serial Killer,1986,83.0,"['Biography', 'Crime', 'Drama']",US,7.0,36938.0,0.00397
3228,3228,tt0088850,Brewster's Millions,Brewster's Millions,1985,102.0,['Comedy'],US,6.5,39805.0,0.00397
5501,5501,tt0094608,The Accused,The Accused,1988,111.0,"['Crime', 'Drama']",US,7.1,36311.0,0.00396
4730,4730,tt0092718,Can't Buy Me Love,Can't Buy Me Love,1987,94.0,"['Comedy', 'Drama', 'Romance']",US,6.7,38157.0,0.00393
226,226,tt0080516,The Changeling,The Changeling,1980,107.0,"['Horror', 'Mystery']",US,7.2,35523.0,0.00393
2508,2508,tt0086927,Bachelor Party,Bachelor Party,1984,105.0,['Comedy'],US,6.3,40384.0,0.00391
5577,5577,tt0094761,The Blob,The Blob,1988,95.0,"['Horror', 'Sci-Fi', 'Thriller']",US,6.6,38490.0,0.0039
5237,5237,tt0093818,Radio Days,Radio Days,1987,88.0,['Comedy'],US,7.4,34238.0,0.00389
6524,6524,tt0097223,Time of the Gypsies,Dom za vesanje,1988,142.0,"['Comedy', 'Crime', 'Drama']",US,8.1,30937.0,0.00385
3761,3761,tt0090180,To Live and Die in L.A.,To Live and Die in L.A.,1985,116.0,"['Action', 'Crime', 'Drama']",US,7.3,34141.0,0.00383
2274,2274,tt0086216,Rumble Fish,Rumble Fish,1983,94.0,"['Crime', 'Drama', 'Romance']",US,7.1,34897.0,0.0038
157,157,tt0080360,Altered States,Altered States,1980,102.0,"['Horror', 'Sci-Fi', 'Thriller']",US,6.9,35801.0,0.00379
2394,2394,tt0086491,Twilight Zone: The Movie,Twilight Zone: The Movie,1983,101.0,"['Horror', 'Sci-Fi']",US,6.4,38276.0,0.00376
4328,4328,tt0091635,9½ Weeks,Nine 1/2 Weeks,1986,117.0,"['Drama', 'Romance']",US,5.9,41369.0,0.00375
4373,4373,tt0091738,Peggy Sue Got Married,Peggy Sue Got Married,1986,103.0,"['Comedy', 'Drama', 'Fantasy']",US,6.4,38131.0,0.00375
5891,5891,tt0095444,Killer Klowns from Outer Space,Killer Klowns from Outer Space,1988,88.0,"['Comedy', 'Horror', 'Sci-Fi']",US,6.2,39293.0,0.00374
4391,4391,tt0091777,Police Academy 3: Back in Training,Police Academy 3: Back in Training,1986,83.0,['Comedy'],US,5.3,45877.0,0.00373
1208,1208,tt0083190,Thief,Thief,1981,123.0,"['Action', 'Crime', 'Drama']",US,7.4,32784.0,0.00373
1075,1075,tt0082846,On Golden Pond,On Golden Pond,1981,109.0,['Drama'],US,7.6,31816.0,0.00371
3646,3646,tt0089886,Real Genius,Real Genius,1985,108.0,"['Comedy', 'Romance', 'Sci-Fi']",US,6.9,34899.0,0.0037
1109,1109,tt0082933,Possession,Possession,1981,124.0,"['Drama', 'Horror']",US,7.3,32694.0,0.00366
961,961,tt0082533,The Howling,The Howling,1981,91.0,['Horror'],US,6.5,36552.0,0.00365
148,148,tt0080319,9 to 5,Nine to Five,1980,109.0,['Comedy'],US,6.9,34295.0,0.00363
4625,4625,tt0092494,*batteries not included,*batteries not included,1987,106.0,"['Comedy', 'Family', 'Fantasy']",US,6.6,35824.0,0.00363
5380,5380,tt0094142,Throw Momma from the Train,Throw Momma from the Train,1987,88.0,"['Comedy', 'Crime', 'Thriller']",US,6.3,37379.0,0.00362
5043,5043,tt0093378,La Bamba,La Bamba,1987,108.0,"['Biography', 'Drama', 'Music']",US,6.9,34008.0,0.0036
944,944,tt0082509,Heavy Metal,Heavy Metal,1981,86.0,"['Adventure', 'Animation', 'Fantasy']",US,6.6,35534.0,0.0036
6812,6812,tt0097981,A Nightmare on Elm Street 5: The Dream Child,A Nightmare on Elm Street: The Dream Child,1989,89.0,"['Fantasy', 'Horror']",US,5.0,46540.0,0.00357
3211,3211,tt0088814,The Black Cauldron,The Black Cauldron,1985,80.0,"['Action', 'Adventure', 'Animation']",US,6.3,36799.0,0.00356
2540,2540,tt0086984,Body Double,Body Double,1984,114.0,"['Crime', 'Drama', 'Mystery']",US,6.8,34055.0,0.00356
4470,4470,tt0091954,Sid and Nancy,Sid and Nancy,1986,112.0,"['Biography', 'Drama', 'Music']",US,7.0,32708.0,0.00352
769,769,tt0082136,The Cannonball Run,The Cannonball Run,1981,95.0,"['Action', 'Comedy', 'Sport']",US,6.2,36846.0,0.00351
4719,4719,tt0092699,Broadcast News,Broadcast News,1987,133.0,"['Comedy', 'Drama', 'Romance']",US,7.2,31680.0,0.0035
5125,5125,tt0093560,The Monster Squad,The Monster Squad,1987,79.0,"['Action', 'Comedy', 'Fantasy']",US,6.9,32850.0,0.00348
6630,6630,tt0097499,Henry V,Henry V,1989,137.0,"['Biography', 'Drama', 'History']",US,7.5,30136.0,0.00347
4343,4343,tt0091670,The Sacrifice,Offret,1986,149.0,['Drama'],US,7.9,28527.0,0.00346
4148,4148,tt0091225,Howard the Duck,Howard the Duck,1986,110.0,"['Action', 'Adventure', 'Comedy']",US,4.7,47613.0,0.00344
5283,5283,tt0093936,The Secret of My Success,The Secret of My Success,1987,111.0,"['Comedy', 'Romance']",US,6.5,34307.0,0.00342
5312,5312,tt0094006,Some Kind of Wonderful,Some Kind of Wonderful,1987,95.0,"['Drama', 'Romance']",US,7.0,31836.0,0.00342
3999,3999,tt0090887,Critters,Critters,1986,86.0,"['Comedy', 'Horror', 'Sci-Fi']",US,6.1,36010.0,0.00337
2200,2200,tt0086022,Nostalghia,Nostalghia,1983,125.0,['Drama'],US,8.0,27326.0,0.00336
5101,5101,tt0093507,Masters of the Universe,Masters of the Universe,1987,106.0,"['Action', 'Adventure', 'Fantasy']",US,5.3,41234.0,0.00336
3913,3913,tt0090685,Back to School,Back to School,1986,96.0,"['Comedy', 'Romance', 'Sport']",US,6.6,33089.0,0.00335
4941,4941,tt0093148,Harry and the Hendersons,Harry and the Hendersons,1987,110.0,"['Comedy', 'Family', 'Fantasy']",US,6.0,36214.0,0.00334
606,606,tt0081534,Somewhere in Time,Somewhere in Time,1980,103.0,"['Drama', 'Fantasy', 'Romance']",US,7.2,29915.0,0.00331
3649,3649,tt0089893,Red Sonja,Red Sonja,1985,89.0,"['Action', 'Adventure', 'Fantasy']",US,5.1,42187.0,0.0033
3671,3671,tt0089941,Runaway Train,Runaway Train,1985,111.0,"['Action', 'Adventure', 'Drama']",US,7.2,29812.0,0.0033
6798,6798,tt0097940,Mystery Train,Mystery Train,1989,110.0,"['Comedy', 'Crime', 'Drama']",US,7.5,28598.0,0.00329
3505,3505,tt0089560,Mask,Mask,1985,120.0,"['Biography', 'Drama']",US,7.2,29576.0,0.00327
5214,5214,tt0093756,Police Academy 4: Citizens on Patrol,Police Academy 4: Citizens on Patrol,1987,88.0,"['Comedy', 'Crime']",US,4.9,43253.0,0.00325
4173,4173,tt0091288,Jean de Florette,Jean de Florette,1986,120.0,"['Comedy', 'Drama']",US,8.1,26058.0,0.00324
6620,6620,tt0097474,Halloween 5: The Revenge of Michael Myers,Halloween 5: The Revenge of Michael Myers,1989,96.0,"['Horror', 'Thriller']",US,4.9,42736.0,0.00322
4837,4837,tt0092925,Dragnet,Dragnet,1987,106.0,"['Comedy', 'Crime']",US,6.0,34890.0,0.00321
2660,2660,tt0087262,Firestarter,Firestarter,1984,114.0,"['Action', 'Horror', 'Sci-Fi']",US,6.0,34685.0,0.0032
2321,2321,tt0086320,Sleepaway Camp,Sleepaway Camp,1983,84.0,['Horror'],US,6.2,33382.0,0.00318
7264,7264,tt0101026,Tie Me Up! Tie Me Down!,Átame!,1989,101.0,"['Comedy', 'Crime', 'Drama']",US,7.0,29621.0,0.00318
2120,2120,tt0085811,Krull,Krull,1983,116.0,"['Action', 'Adventure', 'Fantasy']",US,6.1,33851.0,0.00317
